コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"5,4,14(1,16)(8,12)2,10(3,7)(9,11)6,17,13,15"
4コーナー,"5-4,14(1,16)(8,12)2(3,7,10)(9,11)6(13,17)15"
