馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,クリオミニーズ,牡5,北村友,栗東・西園翔,逃げ,14.9,6,5,,37.5,490(-4),阪神,49,中6週,Y,,3,リオンディーズ,ハーツクライ,
2,2,ヒドゥンキング B,牡5,,美浦・伊藤大,追込,2.5,1,3,,36.4,460(0),福島,13,中1週,Y,,3,ドゥラメンテ,ジャングルポケット,
3,2,グランドカリナン B,牡4,横山武,美浦・田島,,4.2,2,4,4歳以上2勝クラス,34.2,452(-8),東京,69,中9週,Y,,3,リアルインパクト,マンハッタンカフェ,
4,3,クリニクラウン,牝4,菊沢,美浦・小手川,追込,23.4,8,5,4歳以上2勝クラス,33.2,474(0),東京,76,中10週,Y,,3,トビーズコーナー,ディープブリランテ,
5,3,クリノナイスガイ,セ7,嶋田,美浦・石毛,先行,271.9,15,15,4歳以上2勝クラス,42.4,468(-12),中山,97,中13週,Y,,3,カジノドライヴ,サンデーサイレンス,
6,4,スズノテレサ,牝5,西塚,美浦・深山,先行,87.5,12,12,,38.1,434(-8),中山,91,中12週,Y,,3,ルーラーシップ,ティンバーカントリー,
7,4,ニャンチンノン,牡5,石橋脩,栗東・河嶋,先行,94.0,13,8,障害4歳以上未勝利,13.8,478(-4),小倉,55,中7週,Y,,3,ヴィクトワールピサ,Miswaki,
8,5,ティアップリオン B,牡6,荻野極,美浦・奥平,先行,7.9,4,5,,37.5,478(-4),中山,21,中2週,Y,,2,リオンディーズ,クロフネ,
9,5,アイアムイチリュウ B,牡7,菅原隆,美浦・奥平,差し,14.4,5,5,4歳以上2勝クラス,37.4,520(-2),中山,28,中3週,Y,,3,ルーラーシップ,アグネスタキオン,
10,6,サヴァビアン,牡6,小林凌,栗東・羽月,追込,29.1,9,11,,38.1,438(+2),京都,62,中8週,Y,,3,カレンブラックヒル,フサイチコンコルド,
11,6,ニホンピロハーバー B,牡6,菱田,栗東・安達,差し,6.2,3,4,,38.3,500(-8),福島,13,中1週,Y,,3,ニホンピロアワーズ,オペラハウス,
12,7,モンネトワ,牝4,永島,栗東・橋口,先行,32.7,10,16,,41.8,426(0),小倉,84,中11週,Y,,3,キズナ,Bernardini,
13,7,タガノリバイバー,牝6,角田和,栗東・大根田,先行,76.6,11,12,3歳以上2勝クラス,38.6,506(+2),京都,146,中20週,Y,,3,マクフィ,フレンチデピュティ,
14,8,ニットウライジン,牡4,小林勝,美浦・稲垣,先行,21.5,7,16,,41.0,512(+12),阪神,139,中19週,Y,,3,ダンカーク,キングヘイロー,
15,8,ロイヤルダンス B,牡6,丹内,美浦・清水英,逃げ,95.4,14,16,3歳以上2勝クラス,40.7,506(-6),東京,161,中22週,Y,,3,ガルボ,マイネルセレクト,
