券種,組み合わせ,配当,人気
単勝,1,180,1
複勝,1,110,1
複勝,10,360,9
複勝,11,180,2
枠連,1-5,1070,4
馬連,1-10,3710,10
ワイド,1-10,1100,9
ワイド,1-11,270,1
ワイド,10-11,2070,25
馬単,1-10,4920,14
3連複,1-10-11,4600,13
3連単,1-10-11,23610,64
