馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ケーブパール,牝5,西塚,栗東・友道,差し,8.7,3,6,,33.1,448(-2),阪神,48,中6週,Y,,3,ブリックスアンドモルタル,ディープインパクト,
2,2,アンドゥーリル,牡3,川田,栗東・中内田,先行,1.8,1,8,,34.2,470(+2),東京,83,中11週,Y,,3,サートゥルナーリア,オルフェーヴル,
3,3,オールセインツ,セ5,富田,栗東・友道,差し,32.2,9,12,,36.0,494(-8),京都,168,中23週,Y,,3,キズナ,ルーラーシップ,
4,4,ミエスペランサ,牝5,西村淳,栗東・橋田,差し,16.2,8,13,,33.8,456(+2),新潟,76,中10週,Y,,3,リアルスティール,Frankel,
5,5,キングメーカー,牡4,Ｍデム,栗東・須貝,差し,12.5,5,13,,33.1,492(0),東京,62,中8週,Y,,3,スワーヴリチャード,キングカメハメハ,
6,6,ハワイアンティアレ,牝5,吉村,栗東・松永幹,差し,16.1,7,10,,32.4,440(-10),京都,76,中10週,Y,,3,ロードカナロア,マンハッタンカフェ,
7,6,ミストレス,牝4,坂井,栗東・矢作,差し,53.8,11,10,,33.5,474(-6),新潟,7,連闘,Y,,3,キズナ,Distorted Humor,
8,7,テラメリタ,牝5,酒井,栗東・須貝,,9.8,4,9,,33.4,486(+6),阪神,48,中6週,Y,,3,ブリックスアンドモルタル,ヴィクトワールピサ,
9,7,ノクナレア,牝4,団野,栗東・今野,差し,6.4,2,6,,34.1,464(+6),京都,62,中8週,Y,,3,ミッキーアイル,Tapit,
10,8,エポックヴィーナス,牝5,田山,栗東・新谷,差し,15.2,6,8,,33.7,456(+6),阪神,48,中6週,Y,,3,ヴィクトワールピサ,ブライアンズタイム,
11,8,アイルシャイン,セ6,コレッ,栗東・新谷,差し,38.8,10,2,,34.5,482(0),小倉,14,中1週,Y,,3,ヴィクトワールピサ,ブライアンズタイム,
