コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"13,12,11(5,7,15)-14,10,3,4(1,8,9)2,6"
4コーナー,"13-(12,11)(7,15)5-14(3,4,10)(1,8,9)(2,6)"
