着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,5,レッドヒルシューズ,牝4,56.0,松山,1:09.4,,4,7.6,35.6,栗東武英,452(0)
2,7,13,タツダイヤモンド,牡4,58.0,和田竜,1:09.8,2.1/2,3,5.7,35.5,栗東鮫島,478(-12)
3,6,12,ロードラスター,牡6,58.0,西村淳,1:09.9,クビ,9,26.0,34.9,栗東千田,514(-8)
4,1,2,アドマイヤラヴィ,牝5,56.0,坂井,1:09.9,アタマ,1,4.3,35.8,栗東友道,466(+6)
5,8,17,サウンドブライアン,牡6,58.0,松若,1:09.9,アタマ,10,26.0,35.4,栗東村山,488(+2)
6,3,6,プロスペリダード,牝4,56.0,団野,1:09.9,アタマ,2,4.9,35.8,栗東西園翔,446(0)
7,5,9,メイショウエニシア,牝6,56.0,酒井,1:10.0,3/4,8,20.9,36.4,栗東本田,452(-10)
8,5,10,アスクビギンアゲン,牡5,58.0,川須,1:10.0,ハナ,15,57.5,35.1,栗東梅田,566(-2)
9,1,1,メイショウツツジ,牝6,56.0,角田和,1:10.0,ハナ,14,56.6,35.7,栗東木原,442(+8)
10,8,16,チュウワノキセキ,セ7,58.0,幸,1:10.1,クビ,16,63.4,35.2,栗東大久保,476(-2)
11,4,7,ヒルノローザンヌ,牝5,56.0,田口,1:10.1,クビ,13,34.8,34.5,栗東西村,488(-2)
12,4,8,フロムダスク,牡4,58.0,永島,1:10.2,クビ,7,18.8,34.8,栗東森秀,504(-2)
13,2,3,ハギノメーテル,牝5,56.0,小崎,1:10.2,クビ,17,118.5,35.3,栗東寺島,484(-6)
14,7,14,ビアイ,牝7,56.0,国分優,1:10.3,クビ,12,34.1,36.5,栗東畑端,518(-6)
15,8,18,ジュストコル,牡6,58.0,Mデム,1:10.5,1.1/4,5,8.6,36.3,栗東大久保,504(-2)
16,7,15,ダンツイノーバ,牝7,56.0,荻野極,1:10.5,アタマ,11,26.5,35.9,栗東谷,462(-10)
17,2,4,ハギノモーリス,牡5,58.0,藤懸,1:10.6,3/4,6,16.8,36.9,栗東高野,484(-6)
18,6,11,スタードラマー,牡4,58.0,小牧太,1:11.3,4,18,152.1,36.0,栗東笹田,462(+2)
