馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,エリカヴィータ,牝6,菊沢,美浦・国枝,,20.8,8,6,,35.8,468(+2),東京,119,中16週,Y,,3,キングカメハメハ,フジキセキ,
2,2,レミージュ,牝5,丸山,栗東・井上,差し,16.0,7,2,,33.7,444(-4),阪神,28,中3週,Y,,3,キズナ,Gone West,
3,3,エリダヌス,牝5,横山琉,美浦・青木,差し,27.2,9,13,,35.7,504(+16),阪神,134,中18週,Y,,3,ゴールドシップ,ダノンシャンティ,
4,3,ピンクジン,牝5,,美浦・南田,差し,66.8,11,1,,35.5,448(+2),札幌,56,中7週,Y,,3,ダノンバラード,キャプテンスティーヴ,
5,4,カネラフィーナ,牝3,石川,美浦・手塚久,先行,2.1,1,1,,35.1,478(+10),函館,113,中15週,Y,,3,Frankel,Fortify,
6,4,ロジシルバー,牝5,野中,美浦・宮田,差し,7.3,3,3,,34.6,508(+4),新潟,50,中6週,Y,,3,シルバーステート,ロードカナロア,
7,5,アマイ,牝5,杉原,美浦・伊藤大,,56.7,10,10,,35.1,468(+2),中山,35,中4週,Y,,3,ダノンバラード,タイキシャトル,
8,5,ファンタジア,牝6,武藤,美浦・堀,差し,88.4,13,14,,36.6,512(+2),新潟,50,中6週,Y,,3,ハービンジャー,シンボリクリスエス,
9,6,チルカーノ,牝4,鮫島駿,栗東・高野,差し,13.9,6,4,,33.9,466(0),阪神,28,中3週,Y,,3,ハービンジャー,キングカメハメハ,
10,6,ミアネーロ,牝4,舟山,美浦・林,差し,7.9,4,11,,35.4,496(+14),東京,119,中16週,Y,,3,ドゥラメンテ,Pulpit,
11,7,キミノナハマリア,牝5,斎藤,栗東・千田,差し,7.2,2,4,,36.1,518(+8),札幌,42,中5週,Y,,3,ハービンジャー,ヴィクトワールピサ,
12,7,フレミングフープ,牝4,荻野極,栗東・友道,差し,9.1,5,1,,33.1,494(0),中山,34,中4週,Y,,3,ハーツクライ,Tale of the Cat,
13,8,イヤサカ,牝7,江田照,美浦・天間,逃げ,107.5,14,9,,34.8,494(+6),中山,35,中4週,Y,,3,アイルハヴアナザー,Cozzene,
14,8,カヨウネンカ,牝6,嶋田,美浦・斎藤誠,差し,77.5,12,9,,35.7,470(-2),札幌,49,中6週,Y,,3,ゴールドシップ,ゼンノエルシド,
