券種,組み合わせ,配当,人気
単勝,9,1450,7
複勝,9,440,8
複勝,18,430,7
複勝,10,310,3
枠連,5-8,1370,5
馬連,9-18,11250,45
ワイド,9-18,3080,40
ワイド,9-10,2110,24
ワイド,10-18,2520,29
馬単,9-18,19580,77
3連複,9-10-18,34270,120
3連単,9-18-10,209480,724
