コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"10,11,15(7,8)12(4,9)(3,5,6)(2,13)(1,14)"
4コーナー,"(*10,11)15(7,8)12(4,9,6)(3,5,13)(2,1,14)"
