着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,8,アブキールベイ,牝3,55.0,岩田望,1:08.3,,15,60.5,33.6,栗東坂口,420(+2)
2,8,15,クラスペディア,牡3,57.0,小崎,1:08.4,3/4,13,25.6,34.9,栗東河嶋,496(+4)
3,6,12,レイピア,牡3,57.0,柴田裕,1:08.5,アタマ,8,13.8,33.6,栗東中竹,500(0)
4,5,10,サウスバンク,牝3,55.0,西塚,1:08.5,ハナ,9,15.0,34.9,栗東吉岡,486(0)
5,4,7,モジャーリオ,牡3,57.0,斎藤,1:08.5,ハナ,14,37.4,33.8,美浦斎藤誠,464(+4)
6,5,9,ダンツエラン,牝3,55.0,団野,1:08.5,クビ,7,10.8,33.3,栗東本田,488(0)
7,3,6,ベイビーキッス,牝3,55.0,菊沢,1:08.6,クビ,10,19.1,34.7,美浦青木,446(-6)
8,6,11,カンシン,牡3,57.0,坂井,1:08.6,クビ,3,6.9,33.5,栗東西園翔,466(0)
9,1,1,カワキタマナレア,牝3,55.0,鮫島駿,1:08.7,クビ,12,23.9,33.4,栗東杉山佳,416(-10)
10,3,5,ワース,牡3,57.0,丹内,1:08.7,クビ,6,10.5,33.6,美浦上原佑,498(+4)
11,2,3,ニタモノドウシ,牡3,57.0,菅原明,1:08.8,クビ,4,9.7,33.4,美浦高木,468(0)
12,7,13,ムイ,牝3,55.0,今村,1:08.9,3/4,5,10.0,33.6,栗東笹田,464(+4)
13,1,2,ウイントワイライト,牝3,55.0,シュタ,1:08.9,クビ,1,5.6,33.4,栗東西園翔,446(-4)
14,7,14,ポッドベイダー,牡3,57.0,荻野極,1:09.0,3/4,2,5.8,34.5,美浦上原佑,478(-10)
15,2,4,オンザブルースカイ,牡3,57.0,菱田,1:09.2,1.1/4,16,90.2,34.0,栗東谷,452(-6)
16,8,16,ドラゴンウェルズ,牡3,57.0,北村友,1:09.2,ハナ,11,22.7,35.3,栗東藤原,472(-2)
