コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"12(1,16)(6,14)(2,10,13)9(3,7)5(4,15)-(11,8)"
4コーナー,"12,16,1(6,14)(2,10,13)(3,9)7,4,5(11,15)8"
