着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,4,ダノンシーマ,牡4,56.0,川田,1:57.0,,2,5.0,32.7,栗東中内田,494(0)
2,1,1,ヴィレム,牡5,57.0,キング,1:57.1,1/2,4,7.7,33.2,栗東藤原,526(+8)
3,6,6,ウィクトルウェルス,牡4,56.0,ルメー,1:57.4,1.3/4,1,2.1,32.9,美浦宮田,524(+12)
4,2,2,レディネス,牡4,56.0,横山典,1:57.5,3/4,3,5.9,33.8,栗東昆,506(+8)
5,7,8,ピースワンデュック,牡5,57.0,柴田善,1:57.7,1.1/4,6,13.5,34.4,美浦大竹,462(+4)
6,5,5,キングズパレス,牡7,59.0,横山武,1:58.1,2.1/2,9,45.0,32.9,美浦戸田,510(+8)
7,3,3,シンハナーダ,牡5,57.0,坂井,1:58.3,1.1/4,5,9.1,33.5,美浦国枝,478(+8)
8,7,7,マイネルモーント,牡6,58.0,津村,1:58.6,1.3/4,10,62.8,35.2,美浦高木,472(-2)
9,8,9,オーロラエックス,牝5,56.0,松山,1:58.9,1.3/4,8,39.6,34.0,栗東杉山晴,492(+4)
中止,8,10,セレシオン,牡7,58.0,ハマー,,,7,20.7,,栗東友道,476(+6)
