馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,スリラーナイト,牝3,松山,栗東・長谷川,先行,6.9,2,5,3歳未勝利,34.3,444(0),阪神,22,中2週,Y,,2,デクラレーションオブウォー,ネオユニヴァース,,
2,1,エンブルーシャ,牝3,武豊,栗東・武英,差し,46.6,8,10,2歳新馬,35.7,414(-4),京都,120,中16週,Y,,1,キタサンブラック,キングカメハメハ,,
3,2,ウインスフェーン,牝3,三浦,美浦・畠山,,55.3,10,,,,426(0),,,,,,,ウインブライト,マイネルラヴ,,
4,2,ラップトップ,牝3,小林美,栗東・小栗,差し,16.7,4,5,3歳未勝利,36.2,394(+8),小倉,22,中2週,Y,,3,リオンリオン,ダンスインザダーク,,
5,3,サンエンジェルス,牝3,浜中,栗東・谷,差し,100.4,13,5,2歳新馬,34.8,414(-6),札幌,225,中31週,Y,Y,1,カリフォルニアクローム,ダイワメジャー,,
6,3,ルッコラセルバチコ,牝3,菊沢,美浦・矢野,,201.6,15,,,,418(0),,,,,,,ルーラーシップ,ステイゴールド,,
7,4,ティグリス,牝3,岩田望,栗東・杉山晴,,13.8,3,,,,456(0),,,,,,,エピファネイア,New Approach,,
8,4,ハヤブサブロー,牝3,吉田隼,栗東・高橋忠,,37.8,7,,,,436(0),,,,,,,ハービンジャー,ゼンノロブロイ,,
9,5,ロンポワン,牝3,戸崎圭,栗東・辻野,,53.3,9,,,,440(0),,,,,,,ブリックスアンドモルタル,Elzaam,,
10,5,ブライトココナッツ,牝3,古川吉,栗東・橋口,,72.3,11,,,,428(0),,,,,,,オルフェーヴル,ウォーエンブレム,,
11,6,フォルストランキル,牝3,ディー,栗東・池江,,32.4,6,,,,410(0),,,,,,,キタサンブラック,Kendargent,,
12,6,フレッチャアズーラ,牝3,川田,栗東・四位,,1.3,1,2,3歳未勝利,34.7,474(+6),阪神,22,中2週,Y,,3,イスラボニータ,Yesbyjimminy,,
13,7,オドラタス,牝3,松本,美浦・林,差し,102.9,14,11,2歳新馬,35.1,432(+10),東京,133,中18週,Y,,1,サートゥルナーリア,ディープインパクト,,
14,7,ダノンプレリュード,牝3,松若,栗東・矢作,先行,16.9,5,4,2歳未勝利,34.7,470(+20),東京,106,中14週,Y,,2,キタサンブラック,Storm Embrujado,,
15,8,ルルハート,牝3,加藤,栗東・庄野,,219.2,16,,,,434(0),,,,,,,スワーヴリチャード,Bernardini,,
16,8,ガミーヌ,牝3,石神道,美浦・水野,差し,84.9,12,8,2歳未勝利,33.9,436(-4),中山,99,中13週,Y,,3,フィエールマン,スターオブコジーン,,
