着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,10,チャックネイト,牡5,58.0,松山,2:12.9,,7,16.8,34.4,美浦堀,490(+12)
2,8,14,レッドバリエンテ,牡4,57.0,川田,2:12.9,クビ,2,4.1,34.3,栗東中内田,482(-2)
3,8,13,ストップザタイム,牡4,57.0,古川吉,2:13.0,クビ,4,7.5,34.4,栗東昆,522(+4)
4,6,9,リアド,牡4,57.0,イーガ,2:13.2,1.1/4,3,7.1,35.0,栗東友道,482(+6)
5,1,1,メイショウブレゲ,牡4,57.0,横山典,2:13.2,クビ,6,15.4,34.3,栗東本田,464(+2)
6,4,5,リンフレスカンテ,牡5,58.0,和田竜,2:13.3,クビ,10,54.7,34.9,栗東宮本,438(0)
7,3,4,エイカイマッケンロ,牡4,57.0,岩田望,2:13.3,ハナ,1,2.5,34.6,栗東藤原,496(+2)
8,2,2,ジャスティンヴェル,牡4,57.0,福永,2:13.4,1/2,9,20.9,34.6,栗東安田隆,498(+12)
9,7,12,ダークエクリプス,牡4,57.0,吉田隼,2:13.4,クビ,5,12.3,34.4,栗東今野,492(+12)
10,5,7,ヒヅルジョウ,牝4,55.0,菱田,2:13.7,1.3/4,8,17.7,35.4,栗東岡田,478(-4)
11,4,6,エルディアブロ,牡5,58.0,鮫島駿,2:13.8,クビ,12,103.6,34.9,栗東佐々木,456(+6)
12,7,11,タイセイコマンド,牡5,58.0,北村友,2:14.1,2,13,221.8,35.1,美浦青木,502(+2)
13,5,8,コスモジェミラ,牝6,56.0,泉谷,2:14.1,ハナ,14,485.8,35.3,栗東吉田,466(-4)
14,3,3,インディゴブラック,牡4,57.0,坂井,2:15.0,5,11,97.7,36.9,栗東奥村豊,508(-4)
