コーナー,通過順
1コーナー,"2,3,10(4,11)(1,7)(6,12)-9,8,5"
2コーナー,"2,3,10,4,11(1,7)(6,12)-9(5,8)"
3コーナー,"2(3,10)(11,12)(4,8)(1,7,6)-(9,5)"
4コーナー,"2,10(1,11)(3,4)12(7,6,8)(9,5)"
