馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,クィーンルージュ,牝2,小林勝,美浦・加藤征,,89.0,16,,,,472(0),,,,,,,レイデオロ,ヴィクトワールピサ,,
2,1,ニシノカスガイ,牝2,菊沢,美浦・村田,,12.2,6,,,,408(0),,,,,,,サトノダイヤモンド,Dominus,,
3,2,カシノフロレゾン,牡2,土田,美浦・和田雄,,175.7,17,,,,462(0),,,,,,,ロジャーバローズ,Medicean,,
4,2,シャイニーカラーズ,牝2,秋山稔,栗東・宮本,,50.5,14,,,,486(0),,,,,,,レッドファルクス,クロフネ,,
5,3,ハーフェン,牝2,石田,美浦・新開,,24.3,7,,,,398(0),,,,,,,オルフェーヴル,クロフネ,,
6,3,ヴィオレンツァ,牡2,小沢,栗東・福永,,5.5,2,,,,438(0),,,,,,,ドゥラメンテ,Invincible Spirit,,
7,4,スーパーフロス,牝2,Ｍデム,栗東・牧浦,,39.9,12,,,,438(0),,,,,,,シルバーステート,プリサイスエンド,,
8,4,アトラクトラン,牡2,河原田,栗東・渡辺,,24.5,8,,,,444(0),,,,,,,シャンハイボビー,ディープインパクト,,
9,5,トレヴィーテ,牝2,石橋脩,美浦・尾関,,46.9,13,,,,426(0),,,,,,,キンシャサノキセキ,Strategic Prince,,
10,5,ウォーターアデル,牝2,西塚,栗東・河内,,24.7,9,,,,470(0),,,,,,,ウォータービルド,ウォーターリーグ,,
11,6,タッカーバリアント,牡2,亀田,美浦・田島,,37.8,11,,,,462(0),,,,,,,リアルスティール,サクラバクシンオー,,
12,6,リアルサファリ,牝2,小崎,栗東・小崎,,12.2,5,,,,452(0),,,,,,,リアルスティール,Not For Sale,,
13,7,バニーラビット,牡2,荻野極,栗東・武幸,,2.5,1,,,,492(0),,,,,,,アドマイヤマーズ,Havana Gold,,
14,7,アテナパルテノス,牝2,長浜,美浦・手塚,,53.2,15,,,,434(0),,,,,,,New Approach,Dubawi,,
15,7,ウイキャンウイン,牝2,石神道,美浦・加藤和,,220.9,18,,,,424(0),,,,,,,サングレーザー,アドマイヤオーラ,,
16,8,ロケットバディー,牝2,斎藤,美浦・斎藤誠,,7.4,3,,,,416(0),,,,,,,リオンディーズ,マンハッタンカフェ,,
17,8,サノノアメリカン,牡2,丹内,美浦・中舘,,10.6,4,,,,460(0),,,,,,,アメリカンペイトリオット,タイキシャトル,,
18,8,トップオブグローリ,牝2,横山琉,美浦・尾形,,37.5,10,,,,456(0),,,,,,,ダノンレジェンド,マンハッタンカフェ,,
