馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ブライティアブーケ,牝3,荻野琢,栗東・小林,,11.6,6,2,2歳未勝利,34.9,438(-4),京都,29,中3週,Y,,2,カレンブラックヒル,ダイタクリーヴァ,,
2,1,マリエ,牝3,永島,栗東・千田,差し,108.2,10,14,2歳新馬,39.9,468(-4),東京,90,中12週,Y,,1,Nyquist,Get Stormy,,
3,2,ヴェントインコーダ,牝3,藤岡佑,栗東・角田,差し,24.2,7,4,2歳未勝利,37.4,468(-6),京都,22,中2週,Y,,2,ドレフォン,マンハッタンカフェ,,
4,2,マローソ,牝3,西村淳,栗東・牧田,差し,7.6,4,4,2歳新馬,37.7,490(-10),新潟,169,中23週,Y,,1,ビッグアーサー,ゴールドアリュール,,
5,3,マギームーン,牝3,武豊,栗東・庄野,先行,35.2,8,11,2歳未勝利,35.9,410(+2),中京,43,中5週,Y,,3,スワーヴリチャード,キンシャサノキセキ,,
6,3,モンテディアーナ,牝3,川田,栗東・四位,,2.8,1,5,2歳未勝利,38.9,458(-2),京都,28,中3週,Y,,3,ドレフォン,Malibu Moon,,
7,4,アスコットアイ,牝3,坂井,栗東・緒方,先行,6.8,3,3,2歳未勝利,37.4,432(-2),京都,22,中2週,Y,,3,モズアスコット,アイルハヴアナザー,,
8,4,サンムーン,牝3,,栗東・河嶋,先行,129.6,12,10,2歳未勝利,37.8,542(-4),福島,70,中9週,Y,,3,ビッグアーサー,Any Given Saturday,,
9,5,チムニーパイプ,牝3,松山,栗東・岡田,差し,11.2,5,4,2歳未勝利,38.4,422(+2),京都,21,中2週,Y,,3,サンダースノー,パイロ,,
10,5,ロワン,牝3,高杉,栗東・高柳大,差し,127.6,11,13,2歳未勝利,38.5,420(+4),京都,92,中12週,Y,,3,シニスターミニスター,ダイワメジャー,,
11,6,キョラムン,牝3,小沢,栗東・石橋,先行,3.1,2,5,2歳未勝利,39.0,462(+4),京都,78,中10週,Y,,3,カレンブラックヒル,タイキシャトル,,
12,6,ソイジャガー,牝3,川須,栗東・中尾,差し,47.2,9,8,2歳未勝利,37.6,456(+6),新潟,85,中11週,Y,,3,ホッコータルマエ,ハーツクライ,,
13,7,プラウドメアリー,牝3,長岡,栗東・杉山佳,差し,160.4,15,11,2歳新馬,35.0,414(-2),中山,43,中5週,Y,,1,ルーラーシップ,スウェプトオーヴァーボード,,
14,7,パイソン,牝3,古川吉,栗東・吉村,追込,154.0,14,11,2歳未勝利,35.6,416(-8),京都,43,中5週,Y,,2,ドレフォン,サクラバクシンオー,,
15,8,カルストンブランド,牝3,国分優,栗東・大根田,先行,349.6,16,11,2歳新馬,36.2,430(+8),中京,120,中16週,Y,,1,ノーブルミッション,カルストンライトオ,,
16,8,シャンパンゴールド,牝3,田口,栗東・今野,追込,144.1,13,10,2歳未勝利,37.6,452(+2),京都,64,中8週,Y,,3,デクラレーションオブウォー,シンボリクリスエス,,
