馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ナスノカンゲツ,牡4,菅原明,美浦・武井,先行,19.5,8,10,,37.5,514(-8),京都,97,中13週,Y,,3,ダイワメジャー,Hard Spun,
2,1,ビルカール,牡4,柴田善,美浦・水野,先行,88.8,14,12,,37.4,466(+8),福島,56,中7週,Y,,3,ミッキーアイル,ストリートセンス,
3,2,オーガスタスカイ B,牝5,北村宏,栗東・斉藤崇,先行,161.8,16,,,0.0,482(+2),京都,97,中13週,Y,,3,ロードカナロア,スペシャルウィーク,
4,2,ユリーシャ,牝4,石橋脩,美浦・伊坂,逃げ,59.7,12,17,,36.1,458(+4),阪神,363,中51週,Y,Y,3,グレーターロンドン,ハービンジャー,
5,3,トーアアイギス,牝3,江田照,美浦・村田,,6.9,4,1,,36.9,482(0),新潟,20,中2週,Y,,3,レッドファルクス,タイキシャトル,
6,3,エティエンヌ,セ5,津村,栗東・吉田,差し,6.6,3,3,,36.1,516(0),新潟,28,中3週,Y,,3,ジョーカプチーノ,メイショウサムソン,
7,4,ロレンツォ,牡6,吉田豊,美浦・加藤征,追込,34.3,10,9,,35.8,480(0),福島,56,中7週,Y,,3,ロードカナロア,ハーツクライ,
8,4,アジアノジュンシン,牝6,内田博,美浦・奥村武,差し,85.8,13,17,,33.2,472(-2),新潟,34,中4週,Y,,3,アジアエクスプレス,フジキセキ,
9,5,タイセイブリリオ,牡5,田辺,栗東・大橋,先行,11.2,6,16,,39.1,470(-8),中京,13,中1週,Y,,3,ディープブリランテ,キングカメハメハ,
10,5,ケイアイアニラ,牡4,横山武,栗東・吉岡,先行,4.2,2,4,,37.3,528(+2),新潟,28,中3週,Y,,3,パイロ,キングカメハメハ,
11,6,エレガントムーン,牝4,佐々木,栗東・牧浦,差し,24.3,9,16,,38.8,430(-8),福島,56,中7週,Y,,3,カレンブラックヒル,エリシオ,
12,6,クールムーア,牡4,菊沢,美浦・矢野,差し,155.6,15,12,,35.2,486(0),中山,244,中34週,Y,Y,3,ジャスタウェイ,ケイムホーム,
13,7,オーロベルディ,牝5,永野,栗東・緒方,差し,40.0,11,8,,35.9,492(-8),小倉,70,中9週,Y,,3,スマートファルコン,アグネスデジタル,
14,7,スマートアイ,牝4,丹内,栗東・寺島,先行,9.4,5,1,,37.1,514(+8),福島,69,中9週,Y,,3,ヘニーヒューズ,Mr. Greeley,
15,8,エコロガイア,牡3,戸崎圭,栗東・森秀,先行,3.7,1,8,,40.9,476(+19),園田,138,中19週,,,1,Speightstown,Distorted Humor,
16,8,グリュースゴット,セ6,松岡,美浦・松永康,先行,17.5,7,4,,36.3,490(+6),福島,56,中7週,Y,,3,ヘニーヒューズ,ゼンノロブロイ,
