馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ダノンケイツー,牡4,Ｍデム,栗東・寺島,先行,8.6,4,6,4歳以上1勝クラス,39.4,446(-6),京都,64,中8週,Y,,3,Justify,Galileo,,
2,2,リアルペガサス,牡4,田口,栗東・大橋,先行,16.1,6,1,チューリッ,38.8,450(-19),名古屋,34,中4週,,,0,ダンカーク,アグネスタキオン,,
3,3,マテンロウノカゼ,牡4,横山典,栗東・昆,逃げ,18.4,7,1,3歳未勝利,39.2,482(-2),函館,280,中39週,Y,Y,3,ドゥラメンテ,キングヘイロー,,
4,4,ハイグッドワールド,牡4,柴田裕,栗東・谷,差し,32.0,10,4,4歳以上1勝クラス,38.6,502(+2),中京,22,中2週,Y,,3,アジアエクスプレス,マーベラスサンデー,,
5,4,ビルンバウム,セ4,和田竜,栗東・渡辺,差し,18.9,8,5,4歳以上1勝クラス,38.6,552(-8),阪神,15,中1週,Y,,3,マインドユアビスケッツ,ゴールドアリュール,,B
6,5,アーロンイメル,牡4,藤懸,栗東・高橋忠,,4.0,2,5,4歳以上1勝クラス,39.9,502(-2),阪神,21,中2週,Y,,3,パイロ,ダイワメジャー,,B
7,5,アラナコア,牡4,,栗東・田中克,差し,2.6,1,3,4歳以上1勝クラス,37.9,490(0),阪神,15,中1週,Y,,3,ブリックスアンドモルタル,キングカメハメハ,,
8,6,ポルトドール,牡5,高杉,栗東・小栗,差し,23.6,9,5,4歳以上1勝クラス,38.3,466(+2),京都,63,中8週,Y,,2,モーリス,サンデーサイレンス,,B
9,6,ケイアイアンタレス,牡4,和田陽,栗東・平田,追込,166.0,13,8,4歳以上1勝クラス,40.2,456(0),阪神,21,中2週,Y,,3,マジェスティックウォリアー,ゴールドアリュール,,
10,7,レインメーカー,牡5,団野,栗東・佐藤悠,差し,56.0,11,9,4歳以上1勝クラス,35.5,462(+2),阪神,28,中3週,Y,,3,モーリス,ステイゴールド,,
11,7,スティーロポリス,牡5,酒井,栗東・西村,先行,63.7,12,8,4歳以上1勝クラス,39.5,508(-8),京都,64,中8週,Y,,3,リアルスティール,シンボリクリスエス,,
12,8,オーシンハーフ,セ4,池添,栗東・高橋一,,6.5,3,2,4歳以上1勝クラス,36.2,442(-12),中京,35,中4週,Y,,3,シニスターミニスター,キングカメハメハ,,
13,8,モズバンディット,牡5,菱田,栗東・中尾,,13.9,5,4,4歳以上1勝クラス,38.3,458(-4),京都,70,中9週,Y,,3,ドレフォン,アドマイヤムーン,,
