券種,組み合わせ,配当,人気
単勝,4,770,5
複勝,4,210,5
複勝,3,140,1
複勝,8,180,4
枠連,3-4,1230,6
馬連,3-4,1150,5
ワイド,3-4,380,4
ワイド,4-8,650,11
ワイド,3-8,350,2
馬単,4-3,2400,11
3連複,3-4-8,1660,4
3連単,4-3-8,10190,30
