馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ナムラトロム,牡3,丸田,美浦・石栗,先行,12.1,6,4,,34.4,456(+8),中京,30,中3週,Y,,3,アドミラブル,ラブリーデイ,,
2,2,ナンナンプー,牝3,長浜,美浦・矢嶋,差し,86.0,9,6,2歳未勝利,36.1,446(-2),中山,22,中2週,Y,,3,フィエールマン,ダイワメジャー,,
3,3,コムーネ,牝3,石神道,美浦・奥平,,27.3,7,15,,38.3,414(+6),福島,64,中8週,Y,,3,ビーチパトロール,デュランダル,,
4,4,マニーヒーロー,牡3,キング,栗東・寺島,差し,91.1,10,9,2歳未勝利,39.6,482(+8),中京,30,中3週,Y,,3,サトノダイヤモンド,アルデバランII,,
5,5,ラパンチュール,牝3,津村,美浦・蛯名正,差し,8.2,4,1,2歳未勝利,34.1,466(+8),函館,191,中26週,Y,Y,2,タワーオブロンドン,スピルバーグ,,
6,6,モジャーリオ,牡3,菅原明,美浦・斎藤誠,差し,4.4,2,3,2歳1勝クラス,37.0,450(+2),中山,43,中5週,Y,,3,リオンディーズ,ハービンジャー,,
7,6,チムグクル,牡3,佐々木,栗東・福永,先行,5.2,3,2,2歳未勝利,35.3,422(0),京都,50,中6週,Y,,3,ラブリーデイ,ディープインパクト,,
8,7,マイネルステラート,牡3,横山武,美浦・高木,先行,2.2,1,1,2歳未勝利,34.8,464(+8),中山,36,中4週,Y,,3,ミッキーアイル,オルフェーヴル,,
9,7,ホウオウブースター,牡3,三浦,美浦・高柳瑞,逃げ,37.6,8,7,,36.2,434(+12),福島,64,中8週,Y,,3,ブリックスアンドモルタル,ダイワメジャー,,
10,8,ニシノリンダ,牝3,,美浦・青木,先行,115.9,11,13,2歳1勝クラス,38.4,436(0),中山,23,中2週,Y,,3,マクフィ,リーチザクラウン,,
11,8,ヘルヴェティオス,牡3,マーカ,美浦・金成,先行,10.3,5,1,2歳未勝利,36.6,444(+4),東京,50,中6週,Y,,3,ドレフォン,ディープインパクト,,
