馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
2,2,スノーグレース,牝4,石川,美浦・中舘,先行,21.6,7,2,,37.0,480(+4),東京,28,中3週,Y,,3,ドレフォン,サンデーサイレンス,
3,3,エメヴィベール,牡4,丸田,栗東・吉岡,差し,139.8,12,11,,40.3,570(-4),京都,21,中2週,Y,,3,ダイワメジャー,Tapit,
4,3,グランツアーテム,牡5,菅原明,美浦・中川,差し,4.9,2,2,,36.4,512(+4),東京,161,中22週,Y,,3,マクフィ,シンボリクリスエス,
5,4,ジョディーズマロン,牡5,松岡,栗東・北出,差し,29.8,9,3,,36.7,458(0),東京,28,中3週,Y,,3,ディスクリートキャット,サムライハート,
6,4,ダッチマン B,セ6,国分恭,栗東・音無,差し,275.2,13,6,,39.2,472(+4),京都,21,中2週,Y,,3,キンシャサノキセキ,アフリート,
7,5,ルージュラテール,牝4,北村宏,栗東・矢作,先行,32.2,10,6,,35.4,494(+4),中山,36,中4週,Y,,3,ハーツクライ,Mr. Greeley,
8,5,オメガリッチマン B,牡3,横山武,栗東・安田翔,差し,8.2,4,8,,35.0,432(-4),福島,126,中17週,Y,,3,イスラボニータ,ディープインパクト,
9,6,サトノアポロン,セ5,北村友,栗東・安田隆,先行,26.2,8,8,,37.2,494(-2),東京,28,中3週,Y,,3,Into Mischief,Super Saver,
10,6,カズプレスト,牡4,津村,栗東・高柳大,,4.9,3,6,,37.6,520(-2),阪神,35,中4週,Y,,3,カレンブラックヒル,Lemon Drop Kid,
11,7,ヒロノシュン,セ4,石橋脩,栗東・川村,先行,118.2,11,11,,38.7,506(+6),阪神,43,中5週,Y,,3,カレンブラックヒル,シンボリクリスエス,
12,7,サトノルフィアン B,牡4,内田博,栗東・高橋康,先行,15.2,5,7,,38.2,508(-4),東京,28,中3週,Y,,3,ゼンノロブロイ,Distorted Humor,
13,8,アナンシエーション,セ5,モレイ,美浦・手塚,差し,2.2,1,2,,37.9,508(-2),新潟,64,中8週,Y,,3,Union Rags,Giant's Causeway,
14,8,クリーンスレイト,セ5,田辺,美浦・久保田,追込,19.1,6,10,,36.0,476(0),東京,28,中3週,Y,,3,ディスクリートキャット,A.P. Indy,
