馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,エンデュミオン,牡7,小野寺,栗東・清水久,逃げ,14.4,4,8,,13.3,464(+2),新潟,105,中14週,Y,,3,ヴィクトワールピサ,ブライアンズタイム,,
2,2,ブリヨンカズマ,牡5,,美浦・高橋文,先行,14.6,5,6,,13.3,528(+2),中山,84,中11週,Y,,3,クロフネ,ルーラーシップ,,
3,3,ルリアン,牡7,小牧加,栗東・佐々木,差し,1.5,1,2,,13.1,520(+4),新潟,56,中7週,Y,,3,キズナ,フレンチデピュティ,,
4,4,クラップサンダー,牡5,黒岩,栗東・牧田,先行,8.5,3,3,,13.4,464(-8),小倉,147,中20週,Y,,3,ジャスタウェイ,キングカメハメハ,,B
5,5,インディゴブラック,セ5,小坂,栗東・奥村豊,逃げ,15.6,6,9,,13.5,524(+8),福島,28,中3週,Y,,3,キタサンブラック,Bernardini,,
6,6,クリノサンシャイン,牝7,江田勇,美浦・石毛,差し,197.1,10,13,,13.3,458(+6),新潟,49,中6週,Y,,3,ベーカバド,ステイゴールド,,
7,7,トランシルヴァニア,セ7,上野,美浦・田中剛,差し,31.4,7,1,障害3歳以上未勝利,13.0,504(+6),新潟,105,中14週,Y,,3,オルフェーヴル,Real Quiet,,
8,7,ケンアンビシャス,牡6,草野,美浦・久保田,逃げ,36.8,8,8,,13.2,482(-2),新潟,49,中6週,Y,,3,トゥザワールド,モルフェデスペクタ,,
9,8,ピンポイントドロー,牡4,五十嵐,美浦・宗像,,55.2,9,6,,13.2,494(+4),新潟,56,中7週,Y,,3,レッドファルクス,オルフェーヴル,,
10,8,エターナリー,牡7,石神深,美浦・池上,逃げ,4.7,2,1,障害3歳以上未勝利,13.0,468(+6),新潟,63,中8週,Y,,3,ゴールドアリュール,Tamayuz,,
