券種,組み合わせ,配当,人気
単勝,4,360,3
複勝,4,110,3
複勝,3,110,2
複勝,7,110,1
馬連,3-4,390,2
ワイド,3-4,150,2
ワイド,4-7,190,3
ワイド,3-7,130,1
馬単,4-3,890,4
3連複,3-4-7,290,1
3連単,4-3-7,1840,5
