着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,5,アイファーエポック,牡5,55.0,野中,1:37.1,,8,12.8,36.5,美浦根本,482(-2)
2,8,11,ファイヴレター,牡7,54.0,大野,1:37.2,1/2,10,33.8,36.4,美浦佐藤吉,482(0)
3,7,10,ロミオボス,牡4,56.0,西村淳,1:37.4,1.1/4,2,5.7,37.1,美浦加藤征,488(+4)
4,7,9,ララエフォール,牡5,55.0,菅原明,1:37.4,クビ,4,7.8,36.0,美浦和田雄,498(+8)
5,8,12,ロイヤルダンス,牡6,54.0,オシェ,1:37.6,1,9,33.2,38.1,美浦清水英,510(+4)
6,4,4,メイトースイ,牡4,55.0,岩田望,1:37.6,ハナ,5,8.2,37.0,栗東羽月,424(-4)
7,6,7,モズタンジロウ,牡5,55.0,鮫島駿,1:37.7,1,6,9.2,37.3,栗東牧田,490(+2)
8,6,8,ユイノイチゲキ,牡4,55.0,田辺,1:38.0,2,7,11.3,38.5,美浦深山,506(+6)
9,5,6,メイショウラナキラ,牡5,56.0,池添,1:38.1,クビ,3,6.2,38.2,栗東高橋亮,458(-6)
10,2,2,ピックアップライン,牡4,56.0,松岡,1:38.1,ハナ,1,3.9,37.9,美浦田中剛,522(+2)
11,1,1,ヒヤ,牡6,53.0,永野,1:38.6,3,12,191.7,38.0,栗東鮫島,476(+12)
12,3,3,マイネルシトラス,牡5,55.0,石川,1:38.7,クビ,11,105.2,38.6,美浦武市,528(+2)
