コーナー,通過順
1コーナー,"(*5,11)(6,10)2(3,13)8(1,14)4-7-912"
2コーナー,"5,11,10(6,2)13,3(1,8,14)4-7-912"
3コーナー,"(*5,11)10(6,2,13)3(1,14)(4,7)8-912"
4コーナー,"5(11,10)(2,13)(6,3,14)(1,4,7)8,912"
