券種,組み合わせ,配当,人気
単勝,5,110,1
複勝,5,110,1
複勝,10,570,10
複勝,4,200,3
枠連,5-7,1180,7
馬連,5-10,2940,9
ワイド,5-10,990,13
ワイド,4-5,300,2
ワイド,4-10,2180,21
馬単,5-10,3290,12
3連複,4-5-10,4960,20
3連単,5-10-4,16570,58
