馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,テイクイットオール,牡3,岩田望,栗東・中竹,先行,22.3,8,16,,36.2,442(-4),京都,48,中6週,Y,,3,キズナ,War Front,
2,2,ゴージャス,牝3,浜中,栗東・四位,差し,7.3,5,12,,34.6,416(-2),京都,91,中12週,Y,,2,ゴールドシップ,Wilburn,
3,3,ブーディガ,牝3,西村淳,栗東・奥村豊,先行,12.4,6,1,2歳未勝利,34.2,470(-8),京都,62,中8週,Y,,3,アルアイン,Shirocco,
4,4,プロクレイア,牝3,藤岡佑,栗東・小林,差し,22.0,7,7,,35.6,448(-6),中京,62,中8週,Y,,3,エピファネイア,キングカメハメハ,
5,5,モンテシート,牡3,Ａルメ,栗東・牧田,,3.5,2,3,,34.7,494(-2),中山,27,中3週,Y,,3,ミッキーアイル,Dutch Art,
6,6,ホウオウアートマン,牡3,岩田康,栗東・矢作,,5.1,3,,,,482(0),,,,,,,ドゥラメンテ,ストリートセンス,
7,7,ノクナレア,牝3,松山,栗東・今野,差し,6.5,4,1,2歳新馬,34.1,450(-12),京都,48,中6週,Y,,1,ミッキーアイル,Tapit,
8,8,マッドマックス,牡3,北村友,栗東・西園正,先行,3.2,1,1,3歳未勝利,36.1,496(-6),中京,21,中2週,Y,,2,Night of Thunder,New Approach,
