着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,4,ブラックシールド,牡4,58.0,戸崎圭,1:59.3,,1,2.1,34.8,栗東武幸,458(+4)
2,3,3,モカフラワー,牝4,56.0,藤岡康,1:59.7,2.1/2,2,4.0,34.8,美浦相沢,454(0)
3,7,8,アルバーシャ,牡5,58.0,菱田,1:59.7,クビ,6,18.6,35.0,栗東岡田,518(+8)
4,5,5,アトミカ,牝8,56.0,浜中,1:59.8,クビ,10,142.9,35.1,栗東笹田,444(+2)
5,8,9,タガノカイ,牡5,58.0,古川吉,1:59.8,ハナ,5,8.2,35.7,栗東宮,526(-2)
6,6,6,アサケエース,牡6,58.0,秋山真,1:59.9,3/4,8,47.6,35.4,栗東大橋,452(+8)
7,7,7,エールブラーヴ,牡6,58.0,松若,2:00.2,2,7,24.2,35.9,栗東橋口,474(+2)
8,1,1,マテンロウアレス,セ5,58.0,太宰,2:00.2,クビ,3,6.2,36.2,栗東昆,496(-2)
9,8,10,ビルボードクィーン,牝5,56.0,田口,2:00.4,1,9,107.6,35.5,栗東小崎,450(-11)
10,2,2,ヒルノエドワード,牡6,58.0,横山典,2:00.5,1/2,4,8.2,36.2,栗東昆,488(+10)
