コーナー,通過順
1コーナー,"(*10,14)-(12,8)(4,7)(6,13)11,3(5,9)1,2"
2コーナー,"(*10,14)(12,8)7(4,13)6,11,3,9(1,5)2"
3コーナー,"(10,*14)-(12,8)7(4,6,13)11(1,3)(5,9,2)"
4コーナー,"14,8(10,12)7(6,11,13,3)(1,2)(4,9)5"
