馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,フォーチュンテラー,牡4,鮫島駿,栗東・浜田,差し,7.5,4,2,,36.2,478(-4),京都,28,中3週,Y,,3,シニスターミニスター,マンハッタンカフェ,
2,2,クレスコジョケツ,牝4,,栗東・木原,先行,209.0,13,8,,36.0,476(-6),京都,28,中3週,Y,,3,アメリカンペイトリオット,オレハマッテルゼ,
3,3,メイショウオーギシ,牡6,横山典,栗東・飯田祐,差し,190.0,12,6,,36.5,492(-4),京都,28,中3週,Y,,3,アイルハヴアナザー,メイショウボーラー,
4,3,ショウリュウレーヴ,牡5,団野,栗東・佐々木,差し,15.8,8,17,,34.7,510(0),東京,182,中25週,Y,Y,3,ミッキーアイル,キングカメハメハ,
5,4,タマモダイジョッキ,牡5,ルメー,栗東・緒方,差し,3.0,1,1,3歳以上2勝クラス,36.2,482(-8),京都,36,中4週,Y,,3,ヘニーヒューズ,フジキセキ,
6,4,ランドボルケーノ,牡5,北村友,栗東・安達,差し,294.5,14,14,,36.8,490(-2),京都,15,中1週,Y,,3,ヘニーヒューズ,ダンスインザダーク,
7,5,ステラフィオーレ,牝4,松山,栗東・小栗,,9.5,5,1,3歳以上2勝クラス,36.5,480(-2),京都,29,中3週,Y,,3,ロードカナロア,ファスリエフ,
8,5,メズメライザー,セ4,岩田望,栗東・千田,先行,13.6,7,7,,37.3,528(+8),阪神,70,中9週,Y,,3,ディスクリートキャット,パイロ,
9,6,プレミアムスマイル,牝4,,栗東・池添,逃げ,9.6,6,8,,38.3,502(+10),阪神,57,中7週,Y,,3,ロードカナロア,Awesome Again,
10,6,ペプチドヤマト,牡4,坂井,栗東・武英,先行,26.4,9,7,,35.7,480(-12),京都,15,中1週,Y,,3,ドレフォン,コロナドズクエスト,
11,7,テーオーステルス,牡4,川田,栗東・奥村豊,差し,5.1,2,3,,36.1,540(0),東京,21,中2週,Y,,3,キタサンブラック,キングカメハメハ,
12,7,ヴアーサ,牡5,松若,栗東・鮫島,差し,6.1,3,3,,35.6,462(+2),京都,28,中3週,Y,,3,キズナ,ロックオブジブラルタル,
13,8,ビアイ B,牝6,川須,栗東・畑端,逃げ,71.4,11,4,,37.0,522(-8),京都,28,中3週,Y,,3,メイショウボーラー,アッミラーレ,
14,8,テイエムランウェイ B,牡4,Ｍデム,栗東・飯田雄,先行,39.2,10,12,,35.4,490(-4),京都,15,中1週,Y,,3,スズカコーズウェイ,ブライアンズタイム,
