券種,組み合わせ,配当,人気
単勝,7,340,2
複勝,7,130,1
複勝,8,220,4
複勝,10,440,7
枠連,6-7,370,1
馬連,7-8,900,3
ワイド,7-8,400,3
ワイド,7-10,980,11
ワイド,8-10,1940,20
馬単,7-8,1780,8
3連複,7-8-10,6750,20
3連単,7-8-10,23070,74
