馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,クリノアイオライト,牡2,松岡,美浦・本間,先行,99.2,10,7,2歳新馬,35.8,422(+4),新潟,30,中3週,Y,,1,アスカクリチャン,パドトロワ,,
2,2,タイセイフランク,牡2,岩田康,美浦・栗田,先行,42.8,9,8,2歳未勝利,39.9,472(-4),新潟,30,中3週,Y,,2,モズアスコット,シンボリクリスエス,,
3,3,スマートテンペスト,牡2,荻野極,栗東・西園翔,先行,11.3,3,6,2歳新馬,35.9,476(-4),新潟,30,中3週,Y,,1,スマートオーディン,ドリームジャーニー,,
4,4,チートメジャー,牡2,石神道,美浦・武井,差し,32.8,8,8,2歳未勝利,37.0,482(+6),新潟,36,中4週,Y,,2,ダイワメジャー,ハードスパン,,
5,4,アラシヲヨブオトコ,牡2,小林勝,美浦・伊藤圭,追込,30.1,6,9,2歳新馬,37.3,430(+4),札幌,44,中5週,Y,,1,ルーラーシップ,ディープインパクト,,B
6,5,テイエムシェボン,牝2,菊沢,美浦・石栗,追込,116.4,11,11,2歳新馬,37.3,486(+2),中山,9,連闘,Y,,1,アニマルキングダム,フジキセキ,,
7,5,カルデライト,牝2,ルメー,美浦・森一,差し,2.0,1,8,2歳未勝利,37.6,452(+2),東京,85,中11週,Y,,2,ナダル,ダイワメジャー,,
8,6,ケイツーギルダー,牡2,横山武,美浦・千葉,差し,2.7,2,3,2歳未勝利,37.8,494(-2),新潟,30,中3週,Y,,2,アジアエクスプレス,ゼンノロブロイ,,
9,6,シャトーペリオット,牡2,長浜,美浦・根本,追込,212.8,13,11,2歳新馬,36.0,510(+14),福島,78,中10週,Y,,1,アメリカンペイトリオット,ジャングルポケット,,
10,7,ブルドッグキング,牡2,内田博,美浦・斎藤誠,,17.8,4,13,2歳新馬,39.7,482(+2),新潟,36,中4週,Y,,1,ブルドッグボス,Shamardal,,
11,7,キスメット,牡2,,美浦・大和田,追込,133.3,12,11,2歳未勝利,36.7,460(-6),札幌,16,中1週,Y,,2,ビッグアーサー,スズカマンボ,,
12,8,ウインレアリゼ,牝2,丹内,美浦・小手川,先行,27.3,5,7,2歳新馬,38.9,454(+2),中山,9,連闘,Y,,1,ゴールドドリーム,Freud,,
13,8,ミトノキャット,牝2,木幡巧,美浦・牧,先行,30.2,7,14,2歳新馬,36.3,438(+6),新潟,22,中2週,Y,,1,ディスクリートキャット,ノヴェリスト,,
