券種,組み合わせ,配当,人気
単勝,13,190,1
複勝,13,110,1
複勝,8,230,5
複勝,10,150,2
枠連,4-7,600,2
馬連,8-13,770,3
ワイド,8-13,350,3
ワイド,10-13,210,1
ワイド,8-10,960,10
馬単,13-8,1170,4
3連複,8-10-13,1810,4
3連単,13-8-10,6160,9
