馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,スマートシエラ,牝2,永島,栗東・音無,,6.2,3,,,,430(0),,,,,,,パイロ,アグネスタキオン,,
2,2,シナモンショコラ,牡2,泉谷,栗東・村山,,27.3,7,,,,472(0),,,,,,,パイロ,スマートファルコン,,
3,3,テーオーテバルディ,牝2,松若,栗東・藤野,,8.7,4,,,,442(0),,,,,,,コパノリッキー,ヘニーヒューズ,,
4,4,ラヴィングユー,牝2,,栗東・谷,,45.7,10,,,,482(0),,,,,,,ビッグアーサー,Frankel,,
5,5,テイエムパイロット,牡2,酒井,栗東・木原,,35.0,9,,,,478(0),,,,,,,パイロ,サウスヴィグラス,,
6,6,ロイヤルイブキ,牡2,西塚,栗東・大根田,,10.5,5,,,,474(0),,,,,,,コパノリッキー,アドマイヤムーン,,
7,7,アメリカンビキニ,牝2,松山,栗東・斉藤崇,,2.2,1,,,,494(0),,,,,,,American Pharoah,Bernardini,,
8,7,ハッピーマン,牡2,坂井,栗東・寺島,,3.8,2,,,,456(0),,,,,,,ダノンレジェンド,キングカメハメハ,,
9,8,タマモアオゾラ,牡2,小沢,栗東・木原,,18.9,6,,,,440(0),,,,,,,シニスターミニスター,ヘニーヒューズ,,
10,8,エハバンディーア,牝2,団野,栗東・杉山佳,,30.9,8,,,,434(0),,,,,,,ドレフォン,ステイゴールド,,
