着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,14,ソウルラッシュ,牡6,57.0,団野大,1:32.5,,1,2.4,34.6,栗東池江,512(+5)
2,2,3,セリフォス,牡5,58.0,川田,1:32.8,1.3/4,2,3.1,34.8,栗東中内田,498(+12)
3,5,9,ニホンピロキーフ,牡4,57.0,田口,1:32.9,1/2,6,16.6,35.0,栗東大橋,480(0)
4,3,5,エアロロノア,セ7,57.0,幸,1:33.2,1.1/2,11,69.0,35.1,栗東笹田,488(-16)
5,6,12,ソーヴァリアント,牡6,57.0,池添,1:33.4,1.1/2,7,18.4,35.3,美浦大竹,504(-16)
6,3,6,ビーアストニッシド,牡5,57.0,和田竜,1:33.5,1/2,16,158.2,35.8,栗東小崎,476(-4)
7,4,8,トランキリテ,牡5,57.0,武豊,1:33.6,1/2,3,9.9,35.1,栗東松永幹,470(0)
8,5,10,コレペティトール,牡4,57.0,岩田康,1:33.6,クビ,4,13.9,35.3,栗東中竹,486(+6)
9,8,16,ボルザコフスキー,牡5,57.0,吉村,1:33.7,クビ,10,64.2,35.3,栗東清水久,512(0)
10,1,1,トゥードジボン,牡5,57.0,藤岡佑,1:33.8,3/4,5,15.3,36.7,栗東四位,488(+2)
11,7,13,セッション,牡4,57.0,坂井,1:33.9,1,8,19.3,36.7,栗東斉藤崇,516(+6)
12,4,7,ノースザワールド,牡6,57.0,北村友,1:34.1,1,17,182.7,36.0,美浦斎藤誠,490(+4)
13,8,15,フリームファクシ,牡4,57.0,富田,1:34.1,クビ,13,97.4,36.6,栗東須貝,510(0)
14,2,4,リューベック,牡5,57.0,浜中,1:34.6,3,12,75.2,36.3,栗東須貝,510(+6)
15,6,11,アリストテレス,牡7,57.0,古川吉,1:34.6,クビ,15,146.2,36.0,栗東上村,490(-6)
16,1,2,スパイダーゴールド,牡5,57.0,西村淳,1:34.6,ハナ,14,123.0,37.2,美浦鹿戸,494(+4)
17,8,17,エエヤン,牡4,57.0,Mデム,1:35.7,7,9,24.3,38.5,美浦伊藤大,478(-6)
