券種,組み合わせ,配当,人気
単勝,1,1230,5
複勝,1,190,5
複勝,8,110,1
複勝,3,140,3
馬連,1-8,880,4
ワイド,1-8,320,4
ワイド,1-3,690,11
ワイド,3-8,170,2
馬単,1-8,2910,9
3連複,1-3-8,1180,4
3連単,1-8-3,13690,44
