着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,12,メイショウハチコウ,牡3,57.0,ディー,1:58.5,,10,26.3,33.8,栗東牧浦,510(+2)
2,7,13,ジャスティンシカゴ,牡3,57.0,原,1:58.6,1/2,5,12.5,33.9,美浦宮田,506(+6)
3,6,10,エーデルゼーレ,牡3,57.0,佐々木,1:58.8,1.1/4,2,6.0,33.8,美浦堀,460(-10)
4,3,5,ウィロークリーク,牡3,57.0,田辺,1:59.0,1.1/2,6,13.1,33.4,美浦中舘,480(+4)
5,2,2,レッドラージャ,牡3,57.0,西塚,1:59.1,クビ,13,54.8,33.8,栗東友道,514(+8)
6,2,3,トーセンブリラーレ,牡3,57.0,長浜,1:59.1,ハナ,7,18.4,34.1,美浦小笠,510(+10)
7,8,14,ミッキージャンプ,牡3,57.0,菅原明,1:59.1,クビ,11,44.6,34.6,栗東池江,456(-10)
8,8,15,ショウグンマサムネ,牡3,57.0,荻野極,1:59.4,1.1/2,9,21.2,33.8,栗東佐藤悠,478(+2)
9,6,11,オルフセン,牡3,57.0,岩田康,1:59.4,クビ,1,2.5,34.2,美浦斎藤誠,492(+8)
10,4,6,マイネルクオリア,牡3,57.0,松岡,1:59.6,1,12,44.7,34.6,美浦田村,502(0)
11,1,1,ベルウッドクレド,牡3,57.0,大野,1:59.6,クビ,14,64.2,34.3,美浦辻,464(+10)
12,5,9,マテンロウゼロ,牡3,57.0,石橋脩,2:00.1,2.1/2,15,92.0,35.7,栗東松永幹,470(+4)
13,3,4,ヘイジュード,牡3,57.0,浜中,2:00.2,1,4,10.5,35.5,美浦堀,484(-2)
14,5,8,ボンドマティーニ,牡3,57.0,横山和,2:00.3,3/4,8,18.6,35.9,栗東安田,468(+2)
15,4,7,ヴィサージュ,牡3,57.0,横山典,2:04.0,大,3,6.5,37.6,栗東大久保,506(+8)
