着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,16,サンデーファンデー,牡4,57.0,浜中,1:50.3,,9,21.9,37.5,栗東音無,528(+4)
2,7,14,ジューンアヲニヨシ,牡4,57.0,鮫島駿,1:50.7,2.1/2,7,16.7,37.5,栗東松下,486(-2)
3,5,9,タイセイドレフォン,牡5,58.0,田口,1:50.8,1/2,13,106.0,37.7,栗東西村,500(-2)
4,4,8,ハピ,牡5,58.0,菱田,1:51.1,1.1/2,2,4.1,36.5,栗東大久保,494(+6)
5,3,6,フォーチュンテラー,牡5,57.0,藤岡佑,1:51.5,2.1/2,11,54.6,36.8,栗東浜田,478(-6)
6,2,4,ダンテバローズ,牡4,57.0,横山典,1:51.6,1/2,5,14.6,37.4,栗東上村,530(+6)
7,5,10,フリームファクシ,牡4,59.0,Mデム,1:51.7,3/4,1,2.3,37.7,栗東須貝,522(+2)
8,1,2,ホウオウルーレット,牡5,58.0,岩田望,1:51.7,ハナ,3,8.6,36.5,美浦栗田,492(-2)
9,3,5,バハルダール,牡5,58.0,水口,1:51.8,クビ,10,23.9,36.8,栗東池江,516(+2)
10,8,15,ゴーゴーユタカ,牡5,57.0,吉田隼,1:51.8,クビ,12,60.1,37.5,美浦武井,470(-12)
11,7,13,エクセスリターン,牡5,57.0,小崎,1:51.9,クビ,15,278.8,36.7,栗東野中,534(-2)
12,6,11,デリカダ,牝5,56.0,太宰,1:52.2,2,6,16.2,37.5,栗東吉田,490(-4)
13,6,12,サンライズアリオン,牡5,57.0,荻野極,1:52.4,3/4,4,11.8,38.9,栗東平田,532(+10)
14,2,3,ミトノオー,牡4,61.0,幸,1:52.6,1,8,21.9,39.9,美浦牧,514(0)
15,1,1,アルムブラーヴ,牡5,57.0,藤懸,1:52.9,2,14,188.3,37.2,栗東鈴木孝,488(+6)
16,4,7,ダンツキャッスル,牡8,58.0,酒井,1:53.3,2,16,361.5,38.0,栗東谷,478(-16)
