コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"9,13(4,16)(10,17)(7,12)(6,11,15)(8,3)(2,14,5)1"
4コーナー,"(*9,13)4(10,16)(7,17)(6,15)(8,12,3)(1,2,11,14)-5"
