券種,組み合わせ,配当,人気
単勝,13,200,1
複勝,13,110,1
複勝,15,180,4
複勝,14,170,3
枠連,7-8,230,1
馬連,13-15,860,3
ワイド,13-15,340,3
ワイド,13-14,330,2
ワイド,14-15,730,8
馬単,13-15,1080,3
3連複,13-14-15,1440,3
3連単,13-15-14,4690,8
