馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,コパノハンプトン,牡4,岩田康,栗東・宮,差し,53.6,12,7,,36.8,506(-4),阪神,70,中9週,Y,,3,シャンハイボビー,アグネスタキオン,
2,1,ナスノカンゲツ,牡4,川須,美浦・武井,先行,53.4,11,1,4歳以上2勝クラス,35.8,522(+2),京都,29,中3週,Y,,3,ダイワメジャー,Hard Spun,
3,2,シラキヌ,牝5,秋山稔,栗東・小林,先行,19.4,7,1,,37.3,498(-8),新潟,21,中2週,Y,,3,Frosted,Valid Expectations,
4,2,クロデメニル B,牝5,永島,栗東・森秀,差し,81.7,14,7,,37.3,512(+18),福島,63,中8週,Y,,3,Practical Joke,Pegasus Wind,
5,3,ペプチドヤマト B,牡5,小沢,栗東・武英,先行,62.2,13,4,,37.2,492(+6),福島,63,中8週,Y,,3,ドレフォン,コロナドズクエスト,
6,3,ジェットエンブレム,牡6,吉村,栗東・石坂,差し,130.9,16,12,,37.0,536(0),中山,78,中10週,Y,,3,ヘニーヒューズ,ネオユニヴァース,
7,4,オーガスタスカイ B,牝5,団野,栗東・斉藤崇,先行,101.5,15,11,,36.8,480(+4),福島,63,中8週,Y,,3,ロードカナロア,スペシャルウィーク,
8,4,ダイリュウホマレ,牝4,松山,栗東・橋口,,12.4,4,1,4歳以上2勝クラス,36.5,450(+10),阪神,64,中8週,Y,,3,ヘニーヒューズ,ディープスカイ,
9,5,イチネンエーグミ,牡5,松若,栗東・茶木,先行,5.1,2,3,,37.0,566(+8),京都,21,中2週,Y,,3,ポアゾンブラック,サクラバクシンオー,
10,5,タイセイブリリオ,牡5,西塚,栗東・大橋,差し,16.0,6,13,,37.8,484(+18),福島,63,中8週,Y,,3,ディープブリランテ,キングカメハメハ,
11,6,グットディール,セ5,角田和,栗東・須貝,差し,50.8,10,11,,36.2,500(0),阪神,70,中9週,Y,,3,ビッグアーサー,サンデーサイレンス,
12,6,サザンエルフ,牝5,田口,美浦・中川,差し,13.3,5,4,,35.8,478(0),中山,78,中10週,Y,,3,パイロ,コロナドズクエスト,
13,7,エコロアイ,牝4,和田竜,栗東・森秀,,35.2,8,9,,37.3,516(+4),東京,28,中3週,Y,,3,Shackleford,Dixie Union,
14,7,ボナンザ,牡4,川田,栗東・庄野,先行,1.9,1,2,,35.9,502(+8),京都,42,中5週,Y,,3,シニスターミニスター,ディープインパクト,
15,8,カネコメシスター,牝5,西村淳,栗東・中尾,差し,45.2,9,6,,36.5,504(+2),阪神,70,中9週,Y,,3,エスポワールシチー,フォーティナイナー,
16,8,スクーバー,牡4,Ｍデム,美浦・武藤,先行,7.6,3,1,4歳以上2勝クラス,36.4,502(+2),中山,85,中11週,Y,,3,ヘニーヒューズ,ゴールドアリュール,
