コーナー,通過順
1コーナー,"13,7(1,11)(5,15)(2,6,8)(3,14)9(4,12)10"
2コーナー,"13,7(1,11)(5,15)2(6,8)(3,14)(9,12)4,10"
3コーナー,"13,7(1,11)(5,15)2(6,8)3,14(9,12)(4,10)"
4コーナー,"(*13,7)(1,11)(5,15)(2,6,8)(3,14)(9,12)(4,10)"
