馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,トモジャシーマ,牡3,田辺,美浦・鈴木伸,先行,3.7,2,2,3歳以上1勝クラス,34.0,502(0),東京,20,中2週,Y,,3,シャンハイボビー,グラスワンダー,
2,2,ホウオウカグヤ,牝4,丸田,美浦・池上,先行,79.4,10,1,ヒデキアリ,39.3,428(-9),笠松,120,中16週,,,0,ディープインパクト,ホワイトマズル,
3,3,ルーラルハピネス,牝3,北村宏,美浦・伊藤大,先行,3.4,1,2,,34.6,468(0),新潟,70,中9週,Y,,3,ファインニードル,チーフベアハート,
4,4,マイネルラッシュ B,牡3,Ｍデム,美浦・手塚,差し,14.4,5,6,3歳未勝利,33.9,438(-4),東京,20,中2週,Y,,3,ダイワメジャー,バゴ,
5,4,ダレモトメラレナイ,牝4,津村,美浦・竹内,,6.0,4,9,,35.6,484(-2),福島,77,中10週,Y,,3,ストロングリターン,キングカメハメハ,
6,5,ダノンゴーイチ,牡3,戸崎圭,美浦・菊沢,先行,4.4,3,13,3歳1勝クラス,35.6,506(0),東京,70,中9週,Y,,2,イスラボニータ,City Zip,
7,5,ラナキラ,牝5,菅原明,美浦・尾関,差し,14.9,6,10,4歳以上1勝クラス,37.1,448(+8),福島,83,中11週,Y,,3,ロードカナロア,ダンスインザダーク,
8,6,デフィデリ,牡4,丸山,美浦・南田,先行,15.6,7,2,4歳以上1勝クラス,35.1,454(-6),新潟,55,中7週,Y,,3,ベーカバド,ディクタット,
9,6,ヴィントミューレ,セ5,杉原,美浦・木村,差し,20.1,8,3,4歳以上1勝クラス,33.5,420(-18),新潟,55,中7週,Y,,3,オルフェーヴル,Storm Cat,
10,7,トロピカルヒーロー,牡3,武藤,美浦・武藤,差し,131.2,11,13,3歳以上1勝クラス,35.3,482(+2),福島,6,連闘,Y,,3,ビッグアーサー,ハイアーゲーム,
11,7,サンマルクレイジー,牡4,永野,美浦・土田,差し,173.1,12,7,3歳以上1勝クラス,34.4,418(0),東京,20,中2週,Y,,3,カレンブラックヒル,ワークフォース,
12,8,ウインアステロイド B,牡6,三浦,美浦・和田郎,先行,44.4,9,5,,35.5,460(-6),福島,77,中10週,Y,,3,リアルインパクト,ジャングルポケット,
13,8,クイーンドライヴ,牝4,菊沢,美浦・清水英,差し,501.5,13,14,3歳以上1勝クラス,34.8,414(-6),東京,20,中2週,Y,,3,イスラボニータ,メイショウオウドウ,
