券種,組み合わせ,配当,人気
単勝,1,1000,4
複勝,1,310,4
複勝,2,520,10
複勝,14,150,1
枠連,1-2,7230,26
馬連,1-2,6430,24
ワイド,1-2,2040,28
ワイド,1-14,610,3
ワイド,2-14,1070,10
馬単,1-2,12340,43
3連複,1-2-14,7190,18
3連単,1-2-14,61520,191
