馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,オンザスカイ,牡5,小崎,栗東・佐藤悠,差し,80.4,13,13,3歳以上1勝クラス,37.7,472(+14),福島,245,中34週,Y,Y,1,ジャスタウェイ,Sir Prancealot,,
2,1,ルクルス,牡5,和田竜,栗東・松永幹,先行,45.8,9,11,3歳以上1勝クラス,38.7,504(-4),中京,183,中25週,Y,Y,3,ハーツクライ,サクラバクシンオー,,B
3,2,バルミーウェザー,牡4,西村淳,栗東・佐藤悠,差し,5.9,4,5,4歳以上1勝クラス,37.3,482(-4),阪神,22,中2週,Y,,3,パイロ,ストリートセンス,,B
4,2,ポッドコンティ,牡4,藤懸,美浦・畠山,差し,127.7,16,7,4歳以上1勝クラス,37.0,494(-2),東京,43,中5週,Y,,3,オルフェーヴル,Charm Spirit,,
5,3,シャインヴィーナス,牝4,石神道,美浦・伊坂,先行,115.3,15,11,4歳以上1勝クラス,41.4,438(-2),京都,29,中3週,Y,,3,ラブリーデイ,アッミラーレ,,B
6,3,アオカミ,セ6,原田和,美浦・松山,差し,25.9,7,7,4歳以上1勝クラス,37.3,480(-4),東京,50,中6週,Y,,3,ラブリーデイ,ブライアンズタイム,,
7,4,オーサムデアラー,セ5,北村友,美浦・上原博,差し,27.9,8,16,3歳以上1勝クラス,36.9,496(-10),中京,98,中13週,Y,,3,マインドユアビスケッツ,サンデーサイレンス,,
8,4,ドンアレス,牡4,小沢,栗東・牧浦,差し,70.6,12,7,4歳以上1勝クラス,37.2,488(+4),中京,76,中10週,Y,,3,リアルスティール,Purge,,B
9,5,シベリアンポラリス,牡4,荻野極,美浦・蛯名正,差し,52.8,10,11,3歳以上1勝クラス,37.6,552(+2),中京,113,中15週,Y,,3,リアルインパクト,Siphon,,
10,5,ペプチドヒナタ,牡4,富田,栗東・武英,差し,19.3,6,5,4歳以上1勝クラス,36.5,484(+8),中京,63,中8週,Y,,3,シルバーステート,エンパイアメーカー,,
11,6,グランレザンドール,牡4,秋山稔,栗東・高橋忠,先行,53.0,11,9,4歳以上1勝クラス,38.8,524(+4),中京,76,中10週,Y,,1,オルフェーヴル,アジュディケーティング,,
12,6,メイショウタクボク,牡5,和田陽,栗東・高橋亮,差し,94.3,14,12,4歳以上1勝クラス,35.5,460(-4),中京,69,中9週,Y,,3,モーリス,Scat Daddy,,B
13,7,ワンダーカモン,牡4,川又,栗東・吉村,差し,4.1,2,7,3歳以上1勝クラス,36.9,472(+6),新潟,162,中22週,Y,,3,ワールドエース,サウスヴィグラス,,
14,7,フィリップ,牡4,丹内,美浦・岩戸,,3.9,1,3,4歳以上1勝クラス,37.8,496(+4),東京,29,中3週,Y,,3,ロージズインメイ,エンパイアメーカー,,B
15,8,ダイオジェナイト,牡4,丸山,美浦・稲垣,差し,4.5,3,2,4歳以上1勝クラス,36.9,444(-4),東京,50,中6週,Y,,3,リアルインパクト,ロードカナロア,,B
16,8,ダオラダオラ,セ5,団野,栗東・羽月,先行,7.4,5,5,4歳以上1勝クラス,39.8,476(-8),阪神,22,中2週,Y,,3,ドレフォン,ゼンノロブロイ,,B
