馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,グリューヴルム B,牡6,松岡,栗東・大久保,差し,138.0,12,12,,39.4,500(-2),中京,106,中14週,Y,,3,キズナ,クロフネ,
2,1,リチュアル,セ6,団野,栗東・田中克,先行,8.1,4,4,,37.9,514(-6),東京,84,中11週,Y,,3,キングカメハメハ,Rockport Harbor,
3,2,クインズミモザ,牝7,石川,美浦・池上,追込,21.0,7,1,,37.2,530(+4),中山,42,中5週,Y,,3,シニスターミニスター,サンダーガルチ,
4,2,オーロイプラータ B,牡5,斎藤,栗東・宮本,追込,31.9,9,7,,37.6,560(+14),東京,84,中11週,Y,,3,リアルインパクト,シングスピール,
5,3,メイクアリープ,牡6,岩田望,栗東・大根田,先行,11.3,5,7,,37.6,500(+22),中京,406,中57週,Y,Y,3,シニスターミニスター,スペシャルウィーク,
6,3,プリンスミノル,牡6,田辺,美浦・中舘,差し,29.8,8,6,,38.1,468(+2),函館,203,中28週,Y,Y,3,ベーカバド,エルコンドルパサー,
7,4,ミファヴォリート,牝6,丸山,美浦・辻,,43.5,11,5,,38.1,492(+2),中山,119,中16週,Y,,3,キングカメハメハ,Pulpit,
8,4,ゴールドバランサー,牡5,菅原明,美浦・鈴木慎,先行,35.6,10,1,,37.8,474(+10),新潟,162,中22週,Y,,3,ゴールドアクター,ハービンジャー,
9,5,ヴァンヤール,牡7,戸崎圭,栗東・庄野,差し,19.1,6,11,,37.6,530(-2),東京,84,中11週,Y,,3,タートルボウル,ブライアンズタイム,
10,5,ブリッツファング,牡6,北村宏,栗東・大久保,追込,246.8,15,10,,37.3,492(+12),福島,281,中39週,Y,Y,3,ホッコータルマエ,バゴ,
11,6,アッシュルバニパル,牡4,マーカ,美浦・田中博,差し,3.0,1,1,,34.4,518(0),東京,99,中13週,Y,,3,Arrogate,Bellamy Road,
12,6,アナンシエーション,セ7,佐々木,美浦・矢嶋,差し,167.8,13,11,,38.5,522(+6),新潟,155,中21週,Y,,3,Union Rags,Giant's Causeway,
13,7,メイショウユズルハ,牡6,大野,栗東・岡田,追込,180.0,14,14,,37.5,500(+4),京都,92,中12週,Y,,3,ディスクリートキャット,スペシャルウィーク,
14,7,アクションプラン,牡5,内田博,美浦・池上,先行,4.9,3,3,,38.5,518(+4),中山,35,中4週,Y,,3,リオンディーズ,タートルボウル,
15,8,ハビレ,牡4,三浦,美浦・武井,差し,3.7,2,1,,37.5,516(+2),中山,28,中3週,Y,,3,ヘニーヒューズ,ブラックタイド,
16,8,ヴィジョンオブラヴ,牡1,丸田,美浦・新開,差し,298.5,16,11,,37.5,522(+32),京都,92,中12週,Y,,3,キングヘイロー,ロージズインメイ,
