券種,組み合わせ,配当,人気
単勝,1,140,1
複勝,1,110,1
複勝,5,150,2
馬連,1-5,240,1
ワイド,1-5,150,1
ワイド,1-7,430,7
ワイド,5-7,610,10
馬単,1-5,310,1
3連複,1-5-7,1020,4
3連単,1-5-7,2170,6
