馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,キアニーナ,牝3,松岡,美浦・宮田,先行,23.8,9,12,3歳1勝クラス,39.8,502(-6),東京,64,中8週,Y,,2,Take Charge Indy,Carpe Diem,,
2,1,エベリンテソーロ,牝3,木幡巧,美浦・加藤士,先行,104.9,14,9,3歳1勝クラス,37.2,462(-6),中山,14,中1週,Y,,3,レッドファルクス,デクラレーションオブウォー,,
3,2,キープサインオン,牡3,横山典,美浦・加藤征,逃げ,22.2,8,1,3歳未勝利,37.5,480(+4),中山,22,中2週,Y,,3,ビッグアーサー,マンハッタンカフェ,,B
4,2,アドバンテスロード,牡3,石神道,美浦・斎藤誠,先行,131.3,16,9,3歳1勝クラス,40.3,460(+2),東京,64,中8週,Y,,2,Munnings,Kitten's Joy,,
5,3,ケイツーギルダー,牡3,丸田,美浦・千葉,差し,98.6,13,6,2歳1勝クラス,38.5,490(-6),中山,133,中18週,Y,,3,アジアエクスプレス,ゼンノロブロイ,,
6,3,フェスタリア,牡3,菅原明,美浦・矢野,差し,11.9,4,7,3歳1勝クラス,37.0,448(+6),中京,91,中12週,Y,,3,ゴールドドリーム,Cherokee Run,,
7,4,ジャスパーソレイユ,牡3,江田照,栗東・森秀,先行,15.5,5,5,3歳1勝クラス,38.3,472(-2),中山,21,中2週,Y,,3,Mitole,ヘニーヒューズ,,
8,4,カウスリップ,牝3,横山和,美浦・中舘,,4.8,3,1,3歳未勝利,38.2,524(-14),中山,90,中12週,Y,,3,ロードカナロア,Sea The Stars,,
9,5,リクエイ,牝3,木幡初,美浦・竹内,先行,35.3,11,1,3歳未勝利,37.4,418(-2),中山,15,中1週,Y,,3,フォーウィールドライブ,スウェプトオーヴァーボード,,
10,5,オカメノコイ,牝3,,美浦・小笠,差し,121.5,15,6,3歳1勝クラス,37.4,460(+6),中山,84,中11週,Y,,3,パイロ,チチカステナンゴ,,
11,6,ハードセルツァー,牡3,大野,美浦・堀,逃げ,2.8,1,1,3歳未勝利,36.2,476(-4),中京,28,中3週,Y,,1,イスラボニータ,キングカメハメハ,,
12,6,ワンダラー,牡3,内田博,美浦・黒岩,先行,18.7,6,9,3歳1勝クラス,37.7,528(+8),東京,50,中6週,Y,,2,マクフィ,ルーラーシップ,,
13,7,シルフズミスチーフ,牝3,北村宏,栗東・池江,差し,20.4,7,4,3歳1勝クラス,37.2,442(-4),中京,84,中11週,Y,,3,Into Mischief,マジェスティックウォリアー,,
14,7,ルイステソーロ,牡3,柴田大,美浦・畠山,逃げ,59.3,12,16,,39.9,482(-6),東京,141,中19週,Y,,3,シニスターミニスター,ロードアルティマ,,
15,8,ナリノエンブレム,牝3,シュタ,美浦・加藤征,逃げ,32.8,10,11,3歳1勝クラス,39.7,478(+4),京都,56,中7週,Y,,2,パドトロワ,ウォーエンブレム,,
16,8,ルシード,牡3,野中,美浦・田島,逃げ,4.0,2,4,3歳1勝クラス,38.3,512(+6),中山,14,中1週,Y,,3,スクリーンヒーロー,ロージズインメイ,,
