券種,組み合わせ,配当,人気
単勝,5,1850,5
複勝,5,430,6
複勝,17,130,1
複勝,2,640,11
枠連,3-8,1670,6
馬連,5-17,1630,4
ワイド,5-17,720,5
ワイド,2-5,9800,77
ワイド,2-17,1270,12
馬単,5-17,5460,17
3連複,2-5-17,22070,70
3連単,5-17-2,146590,382
