着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,7,ゴールデンハインド,牝3,54.0,菅原明,1:58.9,,7,16.6,34.1,美浦武市,486(+10)
2,2,2,ソーダズリング,牝3,54.0,戸崎圭,1:59.1,1.1/4,1,3.5,34.0,栗東音無,470(0)
3,1,1,ブライトジュエリー,牝3,54.0,鮫島駿,1:59.3,1.1/4,4,7.7,33.9,栗東橋口,432(+2)
4,8,14,イングランドアイズ,牝3,54.0,横山和,1:59.4,クビ,3,5.2,33.4,栗東安田翔,432(+6)
5,6,11,ドゥムーラン,牝3,54.0,レーン,1:59.4,クビ,2,4.1,33.8,美浦尾関,464(+16)
6,5,8,イトカワサクラ,牝3,54.0,大野,1:59.6,1.1/4,9,29.5,33.4,栗東牧田,446(-6)
7,8,15,ピクシレーション,牝3,54.0,横山武,1:59.7,クビ,11,51.7,34.6,美浦菊沢,466(0)
8,2,3,マンマリアーレ,牝3,54.0,吉田豊,1:59.7,クビ,14,185.6,34.0,美浦高木,456(0)
9,3,5,アウフヘーベン,牝3,54.0,太宰,1:59.8,クビ,13,69.1,34.4,栗東高橋亮,448(+6)
10,6,10,バロッサヴァレー,牝3,54.0,石橋脩,1:59.8,ハナ,10,44.1,34.1,栗東高野,444(-2)
11,4,6,キミノナハマリア,牝3,54.0,鮫島良,1:59.9,3/4,6,10.6,35.0,栗東千田,492(+2)
12,7,13,コイニョウボウ,牝3,54.0,田辺,1:59.9,ハナ,15,191.2,34.1,栗東中尾,404(+6)
13,5,9,レシプロシティ,牝3,54.0,和田竜,1:59.9,クビ,12,66.4,34.4,美浦田村,452(+4)
14,7,12,ティファニードンナ,牝3,54.0,北村宏,2:00.2,1.3/4,8,25.6,35.1,美浦木村,504(+6)
15,3,4,クイーンオブソウル,牝3,54.0,津村,2:00.3,3/4,5,9.8,35.5,美浦林,450(-6)
