着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,7,アグラシアド,牝4,56.0,津村,1:49.0,,3,5.6,34.9,栗東中村,480(0)
2,6,11,ラファドゥラ,牝4,56.0,木幡巧,1:49.4,2.1/2,1,4.1,36.1,美浦小島,482(-4)
3,8,15,ミヤビ,牝4,56.0,田辺,1:49.4,ハナ,2,4.2,35.6,美浦尾形,428(+2)
4,2,4,ポルカリズム,牝4,56.0,武藤,1:49.5,3/4,4,7.0,35.7,栗東中内田,482(-2)
5,3,6,セナリスト,牝6,56.0,石川,1:49.5,アタマ,12,37.1,35.1,美浦金成,464(-2)
6,7,14,ソバナ,牝5,56.0,横山和,1:49.5,ハナ,6,10.1,36.3,美浦斎藤誠,468(-2)
7,1,2,ウィズグレイス,牝5,56.0,丹内,1:49.6,クビ,8,24.5,35.6,美浦国枝,466(+10)
7,2,3,アップトゥミー,牝4,56.0,内田博,1:49.6,クビ,10,31.0,35.3,美浦国枝,494(+8)
9,3,5,ピンクジン,牝4,56.0,武士沢,1:49.6,クビ,9,27.9,35.8,美浦南田,442(+2)
10,7,13,ソワドリヨン,牝4,56.0,北村宏,1:49.7,アタマ,5,9.7,36.2,美浦古賀,472(+6)
11,1,1,エトワールマタン,牝6,56.0,石橋脩,1:49.7,クビ,13,55.3,35.5,美浦高柳瑞,462(+4)
12,5,9,アマイ,牝4,56.0,杉原,1:49.8,3/4,7,23.1,36.5,美浦伊藤大,452(+2)
13,4,8,ベッラノーヴァ,牝6,56.0,大野,1:49.9,クビ,16,130.2,35.9,美浦金成,420(-2)
14,5,10,レミージュ,牝4,56.0,富田,1:50.0,1,11,35.2,36.5,栗東松永幹,436(0)
15,6,12,ベレザニーニャ,牝4,56.0,小崎,1:50.2,1,14,71.0,36.7,栗東小崎,464(-4)
16,8,16,アンクロワ,牝5,56.0,吉田豊,1:50.7,3,15,97.0,37.7,美浦伊坂,442(+6)
