着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,12,マルモリスペシャル,牡4,58.0,泉谷,1:12.1,,2,4.4,36.9,栗東大橋,538(-2)
2,2,4,ジェットエンブレム,牡5,58.0,池添,1:12.1,アタマ,8,19.5,37.1,栗東石坂,524(-12)
3,5,9,アイスリアン,牝5,56.0,レーン,1:12.2,クビ,4,8.6,36.7,栗東高柳大,464(-4)
4,3,6,クリーンジーニアス,牝4,56.0,西村淳,1:12.5,2,7,15.1,37.1,栗東荒川,450(-4)
5,7,14,プライムライン,牡6,58.0,川田,1:12.6,クビ,3,5.7,37.5,栗東田中克,478(+6)
6,3,5,ナックドロップス,牝4,56.0,酒井,1:12.7,1/2,11,57.6,38.1,美浦杉浦,464(+8)
7,4,7,タイキスウォード,牡6,58.0,坂井,1:12.9,1.1/4,9,25.2,37.2,栗東西園翔,482(+6)
8,1,2,ファーンヒル,牡4,58.0,武豊,1:12.9,クビ,1,2.9,37.5,栗東清水久,464(0)
9,8,16,プラチナムレイアー,牡5,58.0,北村友,1:13.0,1/2,13,98.9,36.9,栗東吉岡,494(-6)
10,7,13,ヴァンデリオン,牡6,58.0,Mデム,1:13.3,1.1/2,6,13.9,37.2,美浦根本,492(-6)
11,8,15,ララクリュサオル,牡7,58.0,中井,1:13.5,1.1/2,12,82.8,37.8,栗東辻野,496(-2)
12,6,11,ララシャンドン,牡5,58.0,和田竜,1:13.6,1/2,10,53.7,38.6,栗東坂口,498(-8)
13,1,1,ロードオブザチェコ,牡5,58.0,柴山,1:14.2,3.1/2,5,11.2,39.1,美浦石栗,500(+6)
14,5,10,リワードマレンゴ,牡5,58.0,横山典,1:14.2,クビ,15,141.8,38.2,美浦村田,484(+12)
15,2,3,サトノジヴェルニー,牡6,58.0,鮫島駿,1:14.5,1.1/2,14,107.4,39.7,栗東音無,474(+2)
16,4,8,クリノビッグサージ,牝7,56.0,川須,1:15.0,3,16,373.9,38.9,美浦本間,514(+6)
