馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,コレペティトール,セ5,井上,栗東・中竹,差し,3.2,2,7,,33.8,488(+10),阪神,20,中2週,Y,,3,ジャスタウェイ,コロナドズクエスト,,
2,2,スマラグドス,牡5,田村,栗東・西園正,先行,22.1,8,5,障害3歳以上未勝利,13.8,480(0),中山,21,中2週,Y,,3,ハーツクライ,Mount Nelson,,
3,3,テーオーサンドニ,牡6,小野寺,栗東・高柳大,先行,9.5,5,,,0.0,478(-6),東京,118,中16週,Y,,1,キタサンブラック,Pivotal,,
4,4,セイフウサツキ,牡3,難波,栗東・松永幹,差し,21.3,7,3,障害3歳以上未勝利,13.7,468(+12),阪神,27,中3週,Y,,3,サトノクラウン,ダンスインザダーク,,
5,5,ホウオウプレシャス,牡5,水沼,美浦・天間,差し,16.0,6,2,障害3歳以上未勝利,13.8,490(0),阪神,20,中2週,Y,,3,イスラボニータ,フレンチデピュティ,,
6,6,ランスオブサターン,牝5,中村,栗東・本田,差し,77.9,10,11,,36.8,472(+4),阪神,28,中3週,Y,,3,キタサンブラック,エンパイアメーカー,,
7,6,ゲインサポート,セ4,森一,栗東・斉藤崇,先行,5.6,3,3,障害3歳以上未勝利,13.6,458(+14),小倉,97,中13週,Y,,3,デクラレーションオブウォー,アグネスタキオン,,B
8,7,アスクオンディープ,セ6,小牧加,栗東・前川,先行,43.0,9,14,,40.7,506(+14),札幌,56,中7週,Y,,3,ディープインパクト,Curlin,,
9,7,カイコウ,セ4,五十嵐,美浦・田島,先行,8.7,4,2,障害3歳以上未勝利,13.5,468(+8),福島,90,中12週,Y,,3,スクリーンヒーロー,エンパイアメーカー,,
10,8,サトノグレイト,セ5,黒岩,栗東・中竹,先行,186.5,11,16,,36.7,500(+8),京都,14,中1週,Y,,3,ダイワメジャー,Hawk Wing,,
11,8,ゴールデンスロープ,セ4,大江圭,美浦・小笠,,2.8,1,2,障害3歳以上未勝利,13.6,438(-2),阪神,27,中3週,Y,,3,ゴールドシップ,ティンバーカントリー,,
