馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ヒメヒオウギ,牝3,河原田,栗東・中竹,先行,10.6,5,4,3歳未勝利,35.6,390(+4),函館,20,中2週,Y,,3,コントレイル,ステイゴールド,,
2,1,デイズインザサン,牝3,大久保,美浦・小野,差し,82.3,11,5,3歳未勝利,34.9,470(+6),函館,14,中1週,Y,,3,シルバーステート,ダンスインザダーク,,
3,2,トリニタリオ,牡3,横山和,美浦・勢司,差し,2.1,1,2,3歳未勝利,35.0,434(+6),函館,20,中2週,Y,,3,ウインブライト,ブラックタイド,,
4,2,ホウショウリュウ,牡3,岩田康,美浦・本間,差し,195.7,15,11,3歳未勝利,35.0,470(+6),函館,20,中2週,Y,,3,アメリカンペイトリオット,シンボリクリスエス,,
5,3,コワンニシタガウ,牡3,武豊,栗東・庄野,差し,4.8,2,7,3歳未勝利,35.6,486(+10),函館,13,中1週,Y,,3,スワーヴリチャード,Distorted Humor,,
6,3,アウェイクネス,牝3,鷲頭,栗東・前川,差し,238.9,16,12,3歳未勝利,36.5,438(0),京都,180,中25週,Y,,3,Frankel,Observatory,,
7,4,スワトウ,牝3,和田陽,栗東・牧田,追込,66.4,9,7,3歳未勝利,34.8,446(+4),函館,13,中1週,Y,,3,アルアイン,エンパイアメーカー,,B
8,4,マイネルディザイア,牡3,丹内,美浦・室井,差し,170.9,14,14,3歳未勝利,36.5,436(+4),函館,13,中1週,Y,,3,イスラボニータ,アグネスデジタル,,
9,5,ヴァールザーゲン,牝3,小林美,美浦・松山,,80.1,10,15,3歳未勝利,38.3,412(+10),函館,20,中2週,Y,,3,サトノダイヤモンド,スクリーンヒーロー,,
10,5,ボーントゥラブユー,牝3,横山琉,美浦・小笠,,17.2,7,5,3歳未勝利,36.3,474(0),函館,20,中2週,Y,,3,コントレイル,Street Cry,,B
11,6,タイセイルビー,牝3,鮫島駿,美浦・千葉,先行,110.4,13,6,3歳未勝利,38.5,452(0),函館,14,中1週,Y,,3,サトノダイヤモンド,Awesome Again,,
12,6,メイショウローゼ,牝3,吉田隼,栗東・本田,差し,6.1,3,2,3歳未勝利,35.7,416(+10),函館,14,中1週,Y,,3,ロジャーバローズ,タニノギムレット,,
13,7,ユマハム,牡3,舟山,美浦・田中博,先行,13.0,6,4,3歳未勝利,38.7,466(-2),函館,20,中2週,Y,,3,コントレイル,Rainbow Quest,,
14,7,ワダツミ,牝3,川又,栗東・笹田,差し,54.3,8,5,3歳未勝利,35.4,446(0),函館,13,中1週,Y,,3,セイウンコウセイ,Sadler's Wells,,
15,8,エイシンリーガル,牡3,松本,栗東・高橋康,差し,86.9,12,6,3歳未勝利,36.1,468(-2),阪神,21,中2週,Y,,3,ルーラーシップ,フレンチデピュティ,,
16,8,ニシノマルガリート,牡3,横山武,美浦・鈴木伸,,10.5,4,2,3歳未勝利,34.0,438(+2),東京,48,中6週,Y,,3,フィレンツェファイア,チチカステナンゴ,,
