着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,15,プレイサーゴールド,牡5,56.0,小沢,1:53.7,,10,22.4,39.2,栗東今野,496(+2)
2,8,14,ミヤジレガリア,牝5,54.0,菱田,1:53.9,1.1/4,3,5.8,39.7,栗東鈴木孝,502(-8)
3,6,10,トゥピ,牝5,52.0,小林美,1:53.9,アタマ,12,41.5,39.0,美浦田村,478(-2)
4,5,9,テーオールビー,牝4,54.0,丸田,1:53.9,アタマ,1,4.2,40.0,栗東宮,462(-2)
5,1,1,アレクサ,牡5,56.0,斎藤,1:54.0,3/4,11,33.7,38.5,美浦斎藤誠,510(0)
6,2,3,フリーマントル,牡4,55.0,吉田隼,1:54.1,クビ,9,21.3,39.3,美浦斎藤誠,502(-2)
7,6,11,プウスカンドゥール,牝5,51.0,長浜,1:54.1,アタマ,14,90.9,39.6,栗東坂口,452(0)
8,5,8,メイショウリリー,牝4,54.0,藤懸,1:54.5,2,2,5.2,39.5,栗東高橋忠,440(+6)
9,4,7,メイショウジェンマ,牡5,55.0,角田和,1:54.9,2.1/2,5,7.3,39.4,栗東飯田,468(+4)
10,7,13,アルベリック,牡4,54.0,柴田裕,1:55.0,1/2,7,18.0,39.8,栗東中竹,476(+8)
11,3,5,テーオードラッカー,牡4,55.0,亀田,1:55.1,3/4,8,19.1,40.9,栗東高柳大,522(+10)
12,3,4,デルマタモン,牡7,54.0,横山琉,1:55.3,3/4,15,128.2,39.5,美浦勢司,512(+2)
13,4,6,ユメハハテシナク,牡5,56.0,丹内,1:55.5,1.1/2,4,5.9,41.6,栗東石坂,484(-8)
14,7,12,コパノエビータ,牝4,52.0,嶋田,1:55.6,クビ,13,41.6,40.6,美浦手塚久,412(-4)
15,2,2,スマートプレシャス,牝4,53.0,田中健,1:55.9,1.3/4,6,17.5,42.1,栗東中村,504(-4)
