券種,組み合わせ,配当,人気
単勝,9,630,3
複勝,9,330,4
複勝,12,870,12
複勝,6,640,8
枠連,5-6,5880,21
馬連,9-12,10130,35
ワイド,9-12,3160,38
ワイド,6-9,2990,36
ワイド,6-12,7540,69
馬単,9-12,17740,59
3連複,6-9-12,67390,178
3連単,9-12-6,295160,803
