券種,組み合わせ,配当,人気
単勝,10,460,3
複勝,10,160,3
複勝,4,130,1
複勝,7,1100,11
枠連,2-5,600,2
馬連,4-10,550,2
ワイド,4-10,250,2
ワイド,7-10,4230,34
ワイド,4-7,2920,24
馬単,10-4,1350,5
3連複,4-7-10,12540,32
3連単,10-4-7,51090,126
