券種,組み合わせ,配当,人気
単勝,10,900,5
複勝,10,260,4
複勝,14,420,6
複勝,2,290,5
枠連,5-7,1990,6
馬連,10-14,8100,20
ワイド,10-14,1880,17
ワイド,2-10,1130,13
ワイド,2-14,2550,25
馬単,10-14,14070,37
3連複,2-10-14,20670,56
3連単,10-14-2,129870,325
