馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,トーホウジュナール,牝5,永島,栗東・谷,差し,7.4,3,3,3歳以上1勝クラス,34.7,476(0),阪神,20,中2週,Y,,3,エイシンフラッシュ,フジキセキ,
2,1,ドリームオン,牡5,的場,美浦・的場,先行,157.3,17,1,木之前葵騎,39.9,534(+10),名古屋,94,中12週,,,0,キズナ,Sea The Stars,
3,2,ユキヤナギ,牝4,勝浦,美浦・的場,差し,132.2,16,8,,34.4,468(+6),函館,119,中16週,Y,,3,パドトロワ,ダンスインザダーク,
4,2,エールレヴリー,牝3,富田,栗東・武英,先行,3.6,2,1,3歳未勝利,34.5,488(+10),新潟,70,中9週,Y,,3,ダイワメジャー,Ready's Image,
5,3,ラナキラ,牝5,石橋脩,美浦・尾関,,15.6,7,3,3歳以上1勝クラス,35.3,448(-6),中山,21,中2週,Y,,3,ロードカナロア,ダンスインザダーク,
6,3,アシャカタカ,牡3,小林美,美浦・鈴木伸,逃げ,24.4,9,4,3歳以上1勝クラス,35.5,460(+2),中山,27,中3週,Y,,3,ファインニードル,ハーツクライ,
7,4,シャウビンダー,牝4,角田和,栗東・須貝,差し,14.0,6,4,3歳以上1勝クラス,33.8,422(-2),阪神,27,中3週,Y,,3,クロフネ,ゼンノロブロイ,
8,4,ラピカズマ B,牡5,荻野極,美浦・高橋文,先行,23.7,8,16,3歳以上1勝クラス,35.7,504(-2),札幌,63,中8週,Y,,3,キンシャサノキセキ,サクラバクシンオー,
9,5,エンブレムコード,牝5,大野,美浦・尾関,差し,40.8,12,10,3歳以上1勝クラス,35.6,456(-10),福島,91,中12週,Y,,3,エピファネイア,ウォーエンブレム,
10,5,ショウナンハクウン,牡3,吉田隼,美浦・大竹,先行,13.2,5,3,3歳以上1勝クラス,34.8,502(0),中山,27,中3週,Y,,3,ダイワメジャー,Danehill Dancer,
11,6,ロッククリーク,セ3,武藤,美浦・栗田,先行,24.7,10,11,3歳以上1勝クラス,35.8,488(+4),札幌,83,中11週,Y,,3,エピファネイア,スウェプトオーヴァーボード,
13,7,アルルカン B,牡3,西塚,栗東・寺島,追込,85.4,14,12,3歳以上1勝クラス,34.2,468(+4),中京,90,中12週,Y,,3,ミッキーアイル,ブライアンズタイム,
14,7,セイウンスイート,牝3,水沼,美浦・栗田,追込,121.8,15,12,,32.3,432(+4),新潟,41,中5週,Y,,3,サトノクラウン,ダイワメジャー,
15,7,タイキバンディエラ B,牡4,斎藤,栗東・牧浦,先行,79.6,13,16,3歳以上1勝クラス,33.7,500(+2),新潟,77,中10週,Y,,3,キズナ,キングヘイロー,
16,8,プリモカリーナ,牝4,北村友,栗東・安田隆,差し,3.0,1,2,,33.9,440(+2),函館,119,中16週,Y,,3,サトノアラジン,Blu Air Force,
17,8,ソノママソノママ,牝3,川須,栗東・奥村豊,先行,12.7,4,6,3歳以上1勝クラス,35.5,446(0),中京,90,中12週,Y,,3,ビッグアーサー,グラスワンダー,
18,8,クリノゴッホ,牡3,丹内,美浦・岩戸,差し,32.7,11,5,3歳以上1勝クラス,34.9,464(+6),中山,27,中3週,Y,,3,マツリダゴッホ,Lawman,
