券種,組み合わせ,配当,人気
単勝,1,320,2
複勝,1,180,2
複勝,8,240,4
複勝,6,420,7
枠連,1-8,1100,4
馬連,1-8,1160,5
ワイド,1-8,350,4
ワイド,1-6,1050,14
ワイド,6-8,2050,21
馬単,1-8,2010,9
3連複,1-6-8,6870,26
3連単,1-8-6,31360,107
