着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,12,スレイマン,牡6,58.0,斎藤,1:44.2,,2,4.9,37.2,栗東池添,548(-2)
2,4,8,ペースセッティング,牡4,56.0,鮫島駿,1:44.9,4,1,3.7,38.0,栗東安田隆,498(+4)
3,5,10,トウセツ,牡5,58.0,吉田隼,1:45.1,3/4,7,11.7,37.8,栗東杉山佳,482(0)
4,3,6,フルヴォート,牡6,58.0,幸,1:45.2,3/4,3,5.5,38.0,栗東西村,512(+16)
5,4,7,ジャズブルース,牡5,58.0,角田和,1:45.3,クビ,12,111.2,38.2,栗東吉村,466(-6)
6,3,5,ロッシュローブ,牡7,59.0,浜中,1:45.5,1.1/4,8,13.2,38.3,栗東田中克,510(+4)
7,1,2,クロパラントゥ,セ6,57.0,松若,1:45.5,クビ,15,222.0,37.6,美浦古賀,520(-4)
8,2,3,スマートサニー,牡4,57.0,小沢,1:45.6,3/4,5,9.2,39.1,栗東松永昌,464(+2)
9,7,14,ブリッツファング,牡5,58.0,亀田,1:46.2,3.1/2,6,10.8,38.3,栗東大久保,478(-10)
10,6,11,カラフルキューブ,牝5,56.0,モリス,1:46.3,3/4,11,39.2,39.0,栗東高野,484(-6)
11,1,1,ライラボンド,牡5,58.0,佐々木,1:46.4,クビ,10,34.7,39.0,美浦杉浦,530(+12)
12,2,4,サンマルレジェンド,牡6,58.0,菱田,1:46.5,3/4,9,23.7,39.9,栗東大橋,486(-10)
13,8,15,ハギノアトラス,セ8,58.0,藤岡康,1:46.5,クビ,14,216.5,39.4,栗東鮫島,480(-4)
14,7,13,デリカダ,牝5,55.0,富田,1:46.5,ハナ,4,8.6,39.8,栗東吉田,502(+16)
15,5,9,ニホンピロスクーロ,セ7,58.0,高倉,1:47.4,5,16,345.9,39.8,栗東安達,500(-8)
16,8,16,メイショウドヒョウ,牡7,58.0,太宰,1:48.7,8,13,201.3,41.8,栗東西園正,494(-2)
