コーナー,通過順
1コーナー,
2コーナー,"18(2,3,15)(4,9)5(7,8,11)10(13,17)(6,12,16)14-1"
3コーナー,"18-(2,3)15,9,4(7,5)(8,10,11)(13,17)(6,12,16)14-1"
4コーナー,"18-(2,3)15,9,4,5(7,10,11)17,8(13,12,16)(6,14)-1"
