馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,マイネルアズーロ,牡4,浜中,美浦・鹿戸,差し,11.0,6,1,3歳未勝利,34.0,468(+6),新潟,216,中30週,Y,Y,3,ダノンバラード,キングカメハメハ,
2,2,ディーンズリスター B,セ7,亀田,栗東・斉藤崇,差し,24.5,8,6,3歳以上1勝クラス,35.3,504(+4),中京,83,中11週,Y,,3,ディープインパクト,Storm Cat,
3,3,フォートポータル,セ5,秋山稔,美浦・粕谷,差し,229.9,10,13,3歳以上1勝クラス,42.9,472(+2),中山,77,中10週,Y,,2,リアルスティール,Jeremy,
4,4,スイートオレンジ,牝4,西塚,美浦・中川,差し,7.4,3,2,,35.7,452(-6),福島,126,中17週,Y,,3,ゴールドシップ,コンデュイット,
5,5,ダノンジャガー,牡4,ディー,栗東・池江,差し,8.1,5,6,4歳以上1勝クラス,35.4,524(-2),阪神,20,中2週,Y,,3,キズナ,Azamour,
6,6,コスモアチーブ,牡4,松若,美浦・相沢,差し,28.5,9,7,,35.4,476(-6),中京,84,中11週,Y,,3,ゴールドシップ,マツリダゴッホ,
7,7,サンライズバブル,牡4,吉田隼,栗東・前川,先行,7.7,4,5,4歳以上1勝クラス,35.3,520(0),阪神,20,中2週,Y,,3,ゴールドシップ,バゴ,
8,7,ニュークレド,牡4,鮫島駿,栗東・石坂,差し,4.4,2,7,3歳以上1勝クラス,34.1,436(-2),京都,105,中14週,Y,,3,ブリックスアンドモルタル,ハーツクライ,
9,8,ロードガレリア B,牡4,高杉,栗東・藤岡健,差し,2.4,1,3,4歳以上1勝クラス,34.8,446(0),阪神,20,中2週,Y,,3,フィエールマン,ロードカナロア,
10,8,マーゴットソラーレ,牡5,上里,美浦・伊坂,,15.9,7,3,4歳以上1勝クラス,34.8,456(-12),東京,27,中3週,Y,,3,ノヴェリスト,アグネスタキオン,
